,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
291,2018-10-19,3761.9476543273395,2613.6088394917915,4675.992120420298,3761.9476543273395,3761.9476543273395,-166.53619169273284,-166.53619169273284,-166.53619169273284,-57.94486185367177,-57.94486185367177,-57.94486185367177,-108.59132983906109,-108.59132983906109,-108.59132983906109,0.0,0.0,0.0,3595.411462634607
292,2018-10-20,3763.008569731632,2542.774150968181,4610.265632055149,3763.008569731632,3763.008569731632,-210.4591562189124,-210.4591562189124,-210.4591562189124,-33.52873244885695,-33.52873244885695,-33.52873244885695,-176.93042377005546,-176.93042377005546,-176.93042377005546,0.0,0.0,0.0,3552.5494135127196
293,2018-10-21,3764.069485135925,2510.3281164392192,4501.980185307393,3764.069485135925,3764.069485135925,-226.7144070381712,-226.7144070381712,-226.7144070381712,13.899320576668758,13.899320576668758,13.899320576668758,-240.61372761484,-240.61372761484,-240.61372761484,0.0,0.0,0.0,3537.355078097754
294,2018-10-22,3765.130400540218,2470.6688923626393,4563.919880800341,3765.130400540218,3765.130400540218,-255.4514686505995,-255.4514686505995,-255.4514686505995,44.06265536707918,44.06265536707918,44.06265536707918,-299.5141240176787,-299.5141240176787,-299.5141240176787,0.0,0.0,0.0,3509.6789318896185
295,2018-10-23,3766.1913159445107,2415.554870250877,4484.216982783054,3766.1913159445107,3766.1913159445107,-323.1998365470507,-323.1998365470507,-323.1998365470507,30.42338947071129,30.42338947071129,30.42338947071129,-353.623226017762,-353.623226017762,-353.623226017762,0.0,0.0,0.0,3442.99147939746
296,2018-10-24,3767.252231348803,2411.0252742395523,4419.104391257787,3767.252231348803,3767.252231348803,-391.6523665918413,-391.6523665918413,-391.6523665918413,11.395845239867281,11.395845239867281,11.395845239867281,-403.04821183170867,-403.04821183170867,-403.04821183170867,0.0,0.0,0.0,3375.599864756962
297,2018-10-25,3768.3131467530957,2317.779258342075,4411.112775681729,3768.3131467530957,3768.3131467530957,-456.3132546728016,-456.3132546728016,-456.3132546728016,-8.307616351796884,-8.307616351796884,-8.307616351796884,-448.00563832100465,-448.00563832100465,-448.00563832100465,0.0,0.0,0.0,3311.999892080294
298,2018-10-26,3769.374062157389,2140.5233307070544,4298.7467694846355,3769.374062157389,3769.374062157389,-546.757284355877,-546.757284355877,-546.757284355877,-57.94486185364414,-57.94486185364414,-57.94486185364414,-488.8124225022329,-488.8124225022329,-488.8124225022329,0.0,0.0,0.0,3222.616777801512
299,2018-10-27,3770.4349775616815,2119.8589231605356,4327.7853825127395,3770.4349775616815,3770.4349775616815,-559.402990479847,-559.402990479847,-559.402990479847,-33.52873244890255,-33.52873244890255,-33.52873244890255,-525.8742580309445,-525.8742580309445,-525.8742580309445,0.0,0.0,0.0,3211.031987081835
300,2018-10-28,3771.495892965974,2139.5596877207063,4262.702311105803,3771.495892965974,3771.495892965974,-545.7724827961683,-545.7724827961683,-545.7724827961683,13.899320576680312,13.899320576680312,13.899320576680312,-559.6718033728487,-559.6718033728487,-559.6718033728487,0.0,0.0,0.0,3225.7234101698054
301,2018-10-29,3772.5568083702665,2120.938207219031,4268.722204642368,3772.5568083702665,3772.5568083702665,-546.6823830386528,-546.6823830386528,-546.6823830386528,44.062655367068345,44.062655367068345,44.062655367068345,-590.7450384057211,-590.7450384057211,-590.7450384057211,0.0,0.0,0.0,3225.8744253316136
302,2018-10-30,3773.6177237745596,2219.720866739504,4252.69701656072,3773.6177237745596,3773.6177237745596,-589.2528453102667,-589.2528453102667,-589.2528453102667,30.423389470708955,30.423389470708955,30.423389470708955,-619.6762347809756,-619.6762347809756,-619.6762347809756,0.0,0.0,0.0,3184.364878464293
303,2018-10-31,3774.6786391788523,2141.761716531725,4189.887376018375,3774.6786391788523,3774.6786391788523,-635.6761759381095,-635.6761759381095,-635.6761759381095,11.39584523988027,11.39584523988027,11.39584523988027,-647.0720211779898,-647.0720211779898,-647.0720211779898,0.0,0.0,0.0,3139.002463240743
304,2018-11-01,3775.739554583145,1983.844129204912,4140.44248728171,3775.739554583145,3775.739554583145,-681.8526629743945,-681.8526629743945,-681.8526629743945,-8.307616351718973,-8.307616351718973,-8.307616351718973,-673.5450466226756,-673.5450466226756,-673.5450466226756,0.0,0.0,0.0,3093.8868916087504
305,2018-11-02,3776.8004699874373,2008.4539666576864,4063.6015278024265,3776.8004699874373,3776.8004699874373,-757.6406146010072,-757.6406146010072,-757.6406146010072,-57.94486185365936,-57.94486185365936,-57.94486185365936,-699.6957527473479,-699.6957527473479,-699.6957527473479,0.0,0.0,0.0,3019.15985538643
306,2018-11-03,3777.8613853917304,1958.3920919605557,4100.306979251493,3777.8613853917304,3777.8613853917304,-759.6234915239804,-759.6234915239804,-759.6234915239804,-33.528732448984655,-33.528732448984655,-33.528732448984655,-726.0947590749956,-726.0947590749956,-726.0947590749956,0.0,0.0,0.0,3018.2378938677502
307,2018-11-04,3778.922300796023,2077.5524210550943,4042.7695263510277,3778.922300796023,3778.922300796023,-739.3670238072008,-739.3670238072008,-739.3670238072008,13.89932057669187,13.89932057669187,13.89932057669187,-753.2663443838926,-753.2663443838926,-753.2663443838926,0.0,0.0,0.0,3039.5552769888222
308,2018-11-05,3779.983216200316,1945.2347319065784,4062.3683565196607,3779.983216200316,3779.983216200316,-737.6108172431238,-737.6108172431238,-737.6108172431238,44.06265536705752,44.06265536705752,44.06265536705752,-781.6734726101813,-781.6734726101813,-781.6734726101813,0.0,0.0,0.0,3042.3723989571918
309,2018-11-06,3781.0441316046085,1969.7375260948122,3974.9870567338817,3781.0441316046085,3781.0441316046085,-781.2813751729416,-781.2813751729416,-781.2813751729416,30.423389470739906,30.423389470739906,30.423389470739906,-811.7047646436814,-811.7047646436814,-811.7047646436814,0.0,0.0,0.0,2999.762756431667
310,2018-11-07,3782.1050470089012,1969.1826265655527,3973.784055988224,3782.1050470089012,3782.1050470089012,-832.2679139343408,-832.2679139343408,-832.2679139343408,11.395845239860446,11.395845239860446,11.395845239860446,-843.6637591742011,-843.6637591742011,-843.6637591742011,0.0,0.0,0.0,2949.8371330745604
311,2018-11-08,3783.165962413194,1899.4892240619054,3986.804619732832,3783.165962413194,3783.165962413194,-886.0683545416224,-886.0683545416224,-886.0683545416224,-8.307616351764828,-8.307616351764828,-8.307616351764828,-877.7607381898576,-877.7607381898576,-877.7607381898576,0.0,0.0,0.0,2897.0976078715717
312,2018-11-09,3784.2268889827665,1765.1358149229652,3852.469336924183,3784.2268889827665,3784.2268889827665,-972.0521796581827,-972.0521796581827,-972.0521796581827,-57.94486185367541,-57.94486185367541,-57.94486185367541,-914.1073178045073,-914.1073178045073,-914.1073178045073,0.0,0.0,0.0,2812.174709324584
313,2018-11-10,3785.2878155523385,1781.368221187624,3769.0590931576494,3785.2878155523385,3785.2878155523385,-986.2426574496768,-986.2426574496768,-986.2426574496768,-33.52873244893652,-33.52873244893652,-33.52873244893652,-952.7139250007403,-952.7139250007403,-952.7139250007403,0.0,0.0,0.0,2799.045158102662
314,2018-11-11,3786.3487421219106,1762.0557840009824,3864.745335630804,3786.3487421219106,3786.3487421219106,-979.5908773783895,-979.5908773783895,-979.5908773783895,13.89932057663362,13.89932057663362,13.89932057663362,-993.4901979550231,-993.4901979550231,-993.4901979550231,0.0,0.0,0.0,2806.757864743521
315,2018-11-12,3787.4096686914827,1688.4199050722325,3786.0221414032526,3787.4096686914827,3787.4096686914827,-992.1856088980654,-992.1856088980654,-992.1856088980654,44.062655367049885,44.062655367049885,44.062655367049885,-1036.2482642651153,-1036.2482642651153,-1036.2482642651153,0.0,0.0,0.0,2795.2240597934174
316,2018-11-13,3788.470595261055,1678.5672185449878,3819.706165761272,3788.470595261055,3788.470595261055,-1050.285380578995,-1050.285380578995,-1050.285380578995,30.42338947069472,30.42338947069472,30.42338947069472,-1080.7087700496897,-1080.7087700496897,-1080.7087700496897,0.0,0.0,0.0,2738.18521468206
317,2018-11-14,3789.5315218306273,1656.0069404732094,3665.4823961595475,3789.5315218306273,3789.5315218306273,-1115.1136106099373,-1115.1136106099373,-1115.1136106099373,11.395845239840627,11.395845239840627,11.395845239840627,-1126.5094558497779,-1126.5094558497779,-1126.5094558497779,0.0,0.0,0.0,2674.4179112206903
318,2018-11-15,3790.5924484002,1632.6949292554393,3682.332779185361,3790.5924484002,3790.5924484002,-1181.5236211116874,-1181.5236211116874,-1181.5236211116874,-8.307616351810681,-8.307616351810681,-8.307616351810681,-1173.2160047598768,-1173.2160047598768,-1173.2160047598768,0.0,0.0,0.0,2609.0688272885127
319,2018-11-16,3791.6533749697714,1444.7229333900248,3560.8332601997904,3791.6533749697714,3791.6533749697714,-1278.2796880708247,-1278.2796880708247,-1278.2796880708247,-57.94486185369146,-57.94486185369146,-57.94486185369146,-1220.3348262171335,-1220.3348262171335,-1220.3348262171335,0.0,0.0,0.0,2513.3736868989467
320,2018-11-17,3792.714301539344,1359.893029778082,3534.1051629211297,3792.714301539344,3792.714301539344,-1300.8561195970365,-1300.8561195970365,-1300.8561195970365,-33.52873244900037,-33.52873244900037,-33.52873244900037,-1267.3273871480362,-1267.3273871480362,-1267.3273871480362,0.0,0.0,0.0,2491.8581819423075
321,2018-11-18,3793.775228108916,1454.5968277989282,3485.7886559492854,3793.775228108916,3793.775228108916,-1299.7263415362252,-1299.7263415362252,-1299.7263415362252,13.899320576678877,13.899320576678877,13.899320576678877,-1313.6256621129041,-1313.6256621129041,-1313.6256621129041,0.0,0.0,0.0,2494.048886572691
322,2018-11-19,3794.8361546784886,1371.395443175781,3596.7294441148442,3794.8361546784886,3794.8361546784886,-1314.5855914274914,-1314.5855914274914,-1314.5855914274914,44.06265536708153,44.06265536708153,44.06265536708153,-1358.648246794573,-1358.648246794573,-1358.648246794573,0.0,0.0,0.0,2480.2505632509974
323,2018-11-20,3795.8970812480607,1308.3699151432406,3401.908166033674,3795.8970812480607,3795.8970812480607,-1371.3932758670146,-1371.3932758670146,-1371.3932758670146,30.42338947076852,30.42338947076852,30.42338947076852,-1401.8166653377832,-1401.8166653377832,-1401.8166653377832,0.0,0.0,0.0,2424.503805381046
324,2018-11-21,3796.9580078176327,1357.9899248067898,3434.7949829580384,3796.9580078176327,3796.9580078176327,-1431.1755567151579,-1431.1755567151579,-1431.1755567151579,11.39584523985554,11.39584523985554,11.39584523985554,-1442.5714019550135,-1442.5714019550135,-1442.5714019550135,0.0,0.0,0.0,2365.7824511024746
325,2018-11-22,3798.018934387205,1228.445677315757,3314.230528141463,3798.018934387205,3798.018934387205,-1488.6948171269567,-1488.6948171269567,-1488.6948171269567,-8.307616351732772,-8.307616351732772,-8.307616351732772,-1480.3872007752238,-1480.3872007752238,-1480.3872007752238,0.0,0.0,0.0,2309.3241172602484
326,2018-11-23,3799.0798609567773,1193.9999740629864,3306.6932530645986,3799.0798609567773,3799.0798609567773,-1572.7320664588283,-1572.7320664588283,-1572.7320664588283,-57.94486185366384,-57.94486185366384,-57.94486185366384,-1514.787204605164,-1514.787204605164,-1514.787204605164,0.0,0.0,0.0,2226.347794497949
327,2018-11-24,3800.1407875263494,1211.1873050013585,3283.8633539732364,3800.1407875263494,3800.1407875263494,-1578.8842746672456,-1578.8842746672456,-1578.8842746672456,-33.52873244897048,-33.52873244897048,-33.52873244897048,-1545.355542218275,-1545.355542218275,-1545.355542218275,0.0,0.0,0.0,2221.256512859104
328,2018-11-25,3801.2017140959215,1198.2670151977002,3349.3557027028305,3801.2017140959215,3801.2017140959215,-1557.8487031555576,-1557.8487031555576,-1557.8487031555576,13.899320576724142,13.899320576724142,13.899320576724142,-1571.7480237322818,-1571.7480237322818,-1571.7480237322818,0.0,0.0,0.0,2243.3530109403637
329,2018-11-26,3802.2626406654936,1202.0055713626746,3310.9001670285143,3802.2626406654936,3802.2626406654936,-1549.6380076540636,-1549.6380076540636,-1549.6380076540636,44.062655367113194,44.062655367113194,44.062655367113194,-1593.7006630211768,-1593.7006630211768,-1593.7006630211768,0.0,0.0,0.0,2252.62463301143
330,2018-11-27,3803.323567235066,1195.1402787431327,3297.3780265728797,3803.323567235066,3803.323567235066,-1580.6124236420721,-1580.6124236420721,-1580.6124236420721,30.42338947075661,30.42338947075661,30.42338947075661,-1611.035813112829,-1611.035813112829,-1611.035813112829,0.0,0.0,0.0,2222.7111435929937
331,2018-11-28,3804.384493804638,1246.9103240498064,3198.5709337873036,3804.384493804638,3804.384493804638,-1612.2699278497664,-1612.2699278497664,-1612.2699278497664,11.395845239868526,11.395845239868526,11.395845239868526,-1623.6657730896347,-1623.6657730896347,-1623.6657730896347,0.0,0.0,0.0,2192.114565954872
332,2018-11-29,3805.4454203742107,1037.6556203288724,3182.9342271221403,3805.4454203742107,3805.4454203742107,-1639.9014173102967,-1639.9014173102967,-1639.9014173102967,-8.307616351778623,-8.307616351778623,-8.307616351778623,-1631.5938009585182,-1631.5938009585182,-1631.5938009585182,0.0,0.0,0.0,2165.544003063914
333,2018-11-30,3806.5063469437823,1023.6931578718772,3136.0453688188886,3806.5063469437823,3806.5063469437823,-1692.857405865582,-1692.857405865582,-1692.857405865582,-57.94486185363538,-57.94486185363538,-57.94486185363538,-1634.9125440119465,-1634.9125440119465,-1634.9125440119465,0.0,0.0,0.0,2113.6489410782006
334,2018-12-01,3807.567273513355,1097.1961736660528,3207.3475243824987,3807.567273513355,3807.567273513355,-1667.328706501209,-1667.328706501209,-1667.328706501209,-33.528732448940595,-33.528732448940595,-33.528732448940595,-1633.7999740522682,-1633.7999740522682,-1633.7999740522682,0.0,0.0,0.0,2140.2385670121457
335,2018-12-02,3808.628200082927,1116.2202225296985,3268.5169945209946,3808.628200082927,3808.628200082927,-1614.6136667049602,-1614.6136667049602,-1614.6136667049602,13.899320576735702,13.899320576735702,13.899320576735702,-1628.512987281696,-1628.512987281696,-1628.512987281696,0.0,0.0,0.0,2194.0145333779665
336,2018-12-03,3809.6891266524995,1202.2611252365157,3298.7579884189895,3809.6891266524995,3809.6891266524995,-1575.3162401535803,-1575.3162401535803,-1575.3162401535803,44.062655367063066,44.062655367063066,44.062655367063066,-1619.3788955206433,-1619.3788955206433,-1619.3788955206433,0.0,0.0,0.0,2234.372886498919
337,2018-12-04,3810.7500532220715,1148.5405725123003,3290.5971706135024,3810.7500532220715,3810.7500532220715,-1576.3617053153066,-1576.3617053153066,-1576.3617053153066,30.423389470754287,30.423389470754287,30.423389470754287,-1606.785094786061,-1606.785094786061,-1606.785094786061,0.0,0.0,0.0,2234.388347906765
338,2018-12-05,3811.8109797916436,1190.9051693014176,3297.558986671506,3811.8109797916436,3811.8109797916436,-1579.7714021742772,-1579.7714021742772,-1579.7714021742772,11.395845239848704,11.395845239848704,11.395845239848704,-1591.167247414126,-1591.167247414126,-1591.167247414126,0.0,0.0,0.0,2232.0395776173664
339,2018-12-06,3812.8719063612157,1162.3709531362383,3201.5805585358294,3812.8719063612157,3812.8719063612157,-1581.303969805477,-1581.303969805477,-1581.303969805477,-8.307616351804743,-8.307616351804743,-8.307616351804743,-1572.996353453672,-1572.996353453672,-1572.996353453672,0.0,0.0,0.0,2231.567936555739
340,2018-12-07,3813.932832930788,1225.0012288926707,3354.682848116201,3813.932832930788,3813.932832930788,-1610.7099767290279,-1610.7099767290279,-1610.7099767290279,-57.944861853652256,-57.944861853652256,-57.944861853652256,-1552.7651148753755,-1552.7651148753755,-1552.7651148753755,0.0,0.0,0.0,2203.2228562017604
341,2018-12-08,3814.9937595003603,1245.965989926185,3225.7029461714874,3814.9937595003603,3814.9937595003603,-1564.5027439732858,-1564.5027439732858,-1564.5027439732858,-33.5287324489862,-33.5287324489862,-33.5287324489862,-1530.9740115242994,-1530.9740115242994,-1530.9740115242994,0.0,0.0,0.0,2250.4910155270745
342,2018-12-09,3816.054686069933,1296.4402888714396,3297.2546300987647,3816.054686069933,3816.054686069933,-1494.2181897610096,-1494.2181897610096,-1494.2181897610096,13.89932057671116,13.89932057671116,13.89932057671116,-1508.1175103377207,-1508.1175103377207,-1508.1175103377207,0.0,0.0,0.0,2321.8364963089234
343,2018-12-10,3817.1156126395044,1323.995218989058,3384.0190857218663,3817.1156126395044,3817.1156126395044,-1440.6081638105197,-1440.6081638105197,-1440.6081638105197,44.06265536709473,44.06265536709473,44.06265536709473,-1484.6708191776145,-1484.6708191776145,-1484.6708191776145,0.0,0.0,0.0,2376.5074488289847
344,2018-12-11,3818.176539209077,1356.9852649293919,3448.783174976165,3818.176539209077,3818.176539209077,-1430.6541846659138,-1430.6541846659138,-1430.6541846659138,30.423389470751957,30.423389470751957,30.423389470751957,-1461.0775741366656,-1461.0775741366656,-1461.0775741366656,0.0,0.0,0.0,2387.522354543163
345,2018-12-12,3819.237465778649,1310.9679324305755,3511.5269804526133,3819.237465778649,3819.237465778649,-1426.342969888225,-1426.342969888225,-1426.342969888225,11.395845239828873,11.395845239828873,11.395845239828873,-1437.7388151280538,-1437.7388151280538,-1437.7388151280538,0.0,0.0,0.0,2392.894495890424
346,2018-12-13,3820.298401726722,1341.9391360773216,3411.3970936457554,3820.298401726722,3820.298401726722,-1423.311176478332,-1423.311176478332,-1423.311176478332,-8.30761635183086,-8.30761635183086,-8.30761635183086,-1415.0035601265013,-1415.0035601265013,-1415.0035601265013,0.0,0.0,0.0,2396.98722524839
347,2018-12-14,3821.359337674795,1340.4105717688649,3429.990326556534,3821.359337674795,3821.359337674795,-1451.106096860864,-1451.106096860864,-1451.106096860864,-57.9448618536238,-57.9448618536238,-57.9448618536238,-1393.1612350072403,-1393.1612350072403,-1393.1612350072403,0.0,0.0,0.0,2370.253240813931
348,2018-12-15,3822.4202736228676,1405.2137724517404,3406.4217717289957,3822.4202736228676,3822.4202736228676,-1405.9648877058157,-1405.9648877058157,-1405.9648877058157,-33.52873244895631,-33.52873244895631,-33.52873244895631,-1372.4361552568596,-1372.4361552568596,-1372.4361552568596,0.0,0.0,0.0,2416.455385917052
349,2018-12-16,3823.481209570941,1471.3955753795713,3523.814988797944,3823.481209570941,3823.481209570941,-1339.0848692289774,-1339.0848692289774,-1339.0848692289774,13.899320576722717,13.899320576722717,13.899320576722717,-1352.9841898057,-1352.9841898057,-1352.9841898057,0.0,0.0,0.0,2484.3963403419634
350,2018-12-17,3824.5421455190135,1461.0733894442499,3579.167222664423,3824.5421455190135,3824.5421455190135,-1290.829012553223,-1290.829012553223,-1290.829012553223,44.06265536708708,44.06265536708708,44.06265536708708,-1334.89166792031,-1334.89166792031,-1334.89166792031,0.0,0.0,0.0,2533.7131329657905
351,2018-12-18,3825.603081467086,1569.3137448797934,3692.080774147249,3825.603081467086,3825.603081467086,-1287.7531301918627,-1287.7531301918627,-1287.7531301918627,30.42338947074963,30.42338947074963,30.42338947074963,-1318.1765196626122,-1318.1765196626122,-1318.1765196626122,0.0,0.0,0.0,2537.8499512752232
352,2018-12-19,3826.6640174151594,1481.4024675738526,3663.2344452240386,3826.6640174151594,3826.6640174151594,-1291.395725774711,-1291.395725774711,-1291.395725774711,11.395845239876605,11.395845239876605,11.395845239876605,-1302.7915710145876,-1302.7915710145876,-1302.7915710145876,0.0,0.0,0.0,2535.2682916404483
353,2018-12-20,3827.724953363232,1512.2386112447673,3604.696137308303,3827.724953363232,3827.724953363232,-1296.9374648931423,-1296.9374648931423,-1296.9374648931423,-8.307616351772687,-8.307616351772687,-8.307616351772687,-1288.6298485413697,-1288.6298485413697,-1288.6298485413697,0.0,0.0,0.0,2530.7874884700896
354,2018-12-21,3828.785889311305,1462.6538118921126,3532.744475637998,3828.785889311305,3828.785889311305,-1333.4765492642362,-1333.4765492642362,-1333.4765492642362,-57.944861853639026,-57.944861853639026,-57.944861853639026,-1275.531687410597,-1275.531687410597,-1275.531687410597,0.0,0.0,0.0,2495.309340047069
355,2018-12-22,3829.846825259378,1468.006055827419,3523.310597610656,3829.846825259378,3829.846825259378,-1296.822115021145,-1296.822115021145,-1296.822115021145,-33.52873244892642,-33.52873244892642,-33.52873244892642,-1263.2933825722187,-1263.2933825722187,-1263.2933825722187,0.0,0.0,0.0,2533.0247102382327
356,2018-12-23,3830.9077612074507,1534.4386296317166,3661.1681815552083,3830.9077612074507,3830.9077612074507,-1237.7777569493865,-1237.7777569493865,-1237.7777569493865,13.899320576767975,13.899320576767975,13.899320576767975,-1251.6770775261543,-1251.6770775261543,-1251.6770775261543,0.0,0.0,0.0,2593.130004258064
357,2018-12-24,3831.9686971555234,1615.455208440028,3713.9945596276425,3831.9686971555234,3831.9686971555234,-1196.3588943709415,-1196.3588943709415,-1196.3588943709415,44.06265536707944,44.06265536707944,44.06265536707944,-1240.421549738021,-1240.421549738021,-1240.421549738021,0.0,0.0,0.0,2635.609802784582
358,2018-12-25,3833.0296331035966,1608.0005412325688,3645.8516853557912,3833.0296331035966,3833.0296331035966,-1198.8301379258357,-1198.8301379258357,-1198.8301379258357,30.423389470737725,30.423389470737725,30.423389470737725,-1229.2535273965734,-1229.2535273965734,-1229.2535273965734,0.0,0.0,0.0,2634.1994951777606
359,2018-12-26,3834.0905690516693,1622.298905522864,3676.337201445903,3834.0905690516693,3834.0905690516693,-1206.5033143375954,-1206.5033143375954,-1206.5033143375954,11.39584523982204,11.39584523982204,11.39584523982204,-1217.8991595774175,-1217.8991595774175,-1217.8991595774175,0.0,0.0,0.0,2627.587254714074
360,2018-12-27,3835.151504999742,1617.0234810485283,3671.1831967742582,3835.151504999742,3835.151504999742,-1214.40287758955,-1214.40287758955,-1214.40287758955,-8.307616351818538,-8.307616351818538,-8.307616351818538,-1206.0952612377316,-1206.0952612377316,-1206.0952612377316,0.0,0.0,0.0,2620.748627410192
361,2018-12-28,3836.2124409478142,1529.5129522164866,3531.617414767555,3836.2124409478142,3836.2124409478142,-1251.5448276853456,-1251.5448276853456,-1251.5448276853456,-57.944861853655894,-57.944861853655894,-57.944861853655894,-1193.5999658316896,-1193.5999658316896,-1193.5999658316896,0.0,0.0,0.0,2584.667613262469
362,2018-12-29,3837.2733768958874,1527.3230457102907,3670.9306115197296,3837.2733768958874,3837.2733768958874,-1213.7311736620577,-1213.7311736620577,-1213.7311736620577,-33.528732448896534,-33.528732448896534,-33.528732448896534,-1180.2024412131611,-1180.2024412131611,-1180.2024412131611,0.0,0.0,0.0,2623.5422032338297
363,2018-12-30,3838.33431284396,1698.2744532967663,3706.577697701491,3838.33431284396,3838.33431284396,-1151.8320375819467,-1151.8320375819467,-1151.8320375819467,13.899320576709723,13.899320576709723,13.899320576709723,-1165.7313581586563,-1165.7313581586563,-1165.7313581586563,0.0,0.0,0.0,2686.5022752620134
364,2018-12-31,3839.3952487920333,1678.6000701772125,3797.142865121874,3839.3952487920333,3839.3952487920333,-1105.9991887636554,-1105.9991887636554,-1105.9991887636554,44.06265536706861,44.06265536706861,44.06265536706861,-1150.061844130724,-1150.061844130724,-1150.061844130724,0.0,0.0,0.0,2733.396060028378
365,2019-01-01,3840.456184740106,1653.6617630638345,3761.757115085626,3840.456184740106,3840.456184740106,-1102.69731697633,-1102.69731697633,-1102.69731697633,30.423389470692534,30.423389470692534,30.423389470692534,-1133.1207064470225,-1133.1207064470225,-1133.1207064470225,0.0,0.0,0.0,2737.758867763776
366,2019-01-02,3841.5171206881787,1724.3629748955348,3731.36710671489,3841.5171206881787,3841.5171206881787,-1103.4939218839174,-1103.4939218839174,-1103.4939218839174,11.395845239836953,11.395845239836953,11.395845239836953,-1114.8897671237544,-1114.8897671237544,-1114.8897671237544,0.0,0.0,0.0,2738.0231988042615
367,2019-01-03,3842.578056636252,1695.7418629493975,3766.2246961647456,3842.578056636252,3842.578056636252,-1103.7148308399333,-1103.7148308399333,-1103.7148308399333,-8.307616351760366,-8.307616351760366,-8.307616351760366,-1095.4072144881727,-1095.4072144881727,-1095.4072144881727,0.0,0.0,0.0,2738.8632257963186
368,2019-01-04,3843.6389925843246,1667.5886291548059,3743.880554092429,3843.6389925843246,3843.6389925843246,-1132.7118040420994,-1132.7118040420994,-1132.7118040420994,-57.94486185362745,-57.94486185362745,-57.94486185362745,-1074.766942188472,-1074.766942188472,-1074.766942188472,0.0,0.0,0.0,2710.927188542225
369,2019-01-05,3844.6999285323973,1695.1131570902753,3793.079290274007,3844.6999285323973,3844.6999285323973,-1086.644644827403,-1086.644644827403,-1086.644644827403,-33.528732448942144,-33.528732448942144,-33.528732448942144,-1053.115912378461,-1053.115912378461,-1053.115912378461,0.0,0.0,0.0,2758.0552837049945
370,2019-01-06,3845.7608644804704,1811.3009872875775,3916.343998056435,3845.7608644804704,3845.7608644804704,-1016.7503239762121,-1016.7503239762121,-1016.7503239762121,13.899320576754993,13.899320576754993,13.899320576754993,-1030.6496445529672,-1030.6496445529672,-1030.6496445529672,0.0,0.0,0.0,2829.010540504258
371,2019-01-07,3846.821800428543,1865.3538970155805,3895.9525715226014,3846.821800428543,3846.821800428543,-963.5433372950364,-963.5433372950364,-963.5433372950364,44.06265536710027,44.06265536710027,44.06265536710027,-1007.6059926621367,-1007.6059926621367,-1007.6059926621367,0.0,0.0,0.0,2883.2784631335066
372,2019-01-08,3847.882736376616,1827.5357349111641,3952.9112616419334,3847.882736376616,3847.882736376616,-953.8340393848421,-953.8340393848421,-953.8340393848421,30.423389470733067,30.423389470733067,30.423389470733067,-984.2574288555752,-984.2574288555752,-984.2574288555752,0.0,0.0,0.0,2894.048696991774
373,2019-01-09,3848.943672324689,1798.7670496905098,3901.0236115054163,3848.943672324689,3848.943672324689,-949.506255459315,-949.506255459315,-949.506255459315,11.395845239817131,11.395845239817131,11.395845239817131,-960.902100699132,-960.902100699132,-960.902100699132,0.0,0.0,0.0,2899.437416865374
374,2019-01-10,3850.0046082727617,1827.0842280182537,3927.2751726238803,3850.0046082727617,3850.0046082727617,-946.1615848169655,-946.1615848169655,-946.1615848169655,-8.30761635170219,-8.30761635170219,-8.30761635170219,-937.8539684652633,-937.8539684652633,-937.8539684652633,0.0,0.0,0.0,2903.8430234557964
375,2019-01-11,3851.0655442208345,1910.606420555914,3913.7591199782128,3851.0655442208345,3851.0655442208345,-973.3772207020542,-973.3772207020542,-973.3772207020542,-57.94486185364349,-57.94486185364349,-57.94486185364349,-915.4323588484108,-915.4323588484108,-915.4323588484108,0.0,0.0,0.0,2877.68832351878
376,2019-01-12,3852.1264801689076,1875.7305043699353,3994.621645686048,3852.1264801689076,3852.1264801689076,-927.4800227207628,-927.4800227207628,-927.4800227207628,-33.5287324489305,-33.5287324489305,-33.5287324489305,-893.9512902718324,-893.9512902718324,-893.9512902718324,0.0,0.0,0.0,2924.6464574481447
377,2019-01-13,3853.1874161169803,1959.9334377875773,4060.264978373981,3853.1874161169803,3853.1874161169803,-859.8096116475639,-859.8096116475639,-859.8096116475639,13.899320576663037,13.899320576663037,13.899320576663037,-873.7089322242269,-873.7089322242269,-873.7089322242269,0.0,0.0,0.0,2993.3778044694163
378,2019-01-14,3854.248352065053,2062.479787541813,4076.7864307001746,3854.248352065053,3854.248352065053,-810.9149012082592,-810.9149012082592,-810.9149012082592,44.06265536704695,44.06265536704695,44.06265536704695,-854.9775565753062,-854.9775565753062,-854.9775565753062,0.0,0.0,0.0,3043.333450856794
379,2019-01-15,3855.309288013126,2027.5816892794371,4122.8919711684175,3855.309288013126,3855.309288013126,-807.5709332164375,-807.5709332164375,-807.5709332164375,30.42338947072116,30.42338947072116,30.42338947072116,-837.9943226871586,-837.9943226871586,-837.9943226871586,0.0,0.0,0.0,3047.738354796689
