,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
716,2019-12-18,4226.565530356468,2444.1903538920287,5971.752347221288,4226.565530356468,4226.565530356468,14.887743446923153,14.887743446923153,14.887743446923153,14.887743446923153,14.887743446923153,14.887743446923153,0.0,0.0,0.0,4241.453273803391
717,2019-12-19,4227.671045506056,2460.795355840821,5957.253630471403,4227.671045506056,4227.671045506056,-5.408590172382705,-5.408590172382705,-5.408590172382705,-5.408590172382705,-5.408590172382705,-5.408590172382705,0.0,0.0,0.0,4222.262455333673
718,2019-12-20,4228.776560655643,2406.7201161872,5986.594447421897,4228.776560655643,4228.776560655643,-55.65651490200072,-55.65651490200072,-55.65651490200072,-55.65651490200072,-55.65651490200072,-55.65651490200072,0.0,0.0,0.0,4173.120045753642
719,2019-12-21,4229.882075805232,2449.4262083279214,5945.737881719338,4229.882075805232,4229.882075805232,-31.808208235017347,-31.808208235017347,-31.808208235017347,-31.808208235017347,-31.808208235017347,-31.808208235017347,0.0,0.0,0.0,4198.073867570214
720,2019-12-22,4230.98759095482,2397.6253979471735,5955.188472073978,4230.98759095482,4230.98759095482,15.064707956049931,15.064707956049931,15.064707956049931,15.064707956049931,15.064707956049931,15.064707956049931,0.0,0.0,0.0,4246.05229891087
721,2019-12-23,4232.0931061044075,2595.5937183894907,6012.758591762411,4232.0931061044075,4232.0931061044075,38.519307973997385,38.519307973997385,38.519307973997385,38.519307973997385,38.519307973997385,38.519307973997385,0.0,0.0,0.0,4270.612414078405
722,2019-12-24,4233.198621253995,2487.2854818794726,6159.911747079053,4233.198621253995,4233.198621253995,24.401553932260878,24.401553932260878,24.401553932260878,24.401553932260878,24.401553932260878,24.401553932260878,0.0,0.0,0.0,4257.600175186256
723,2019-12-25,4234.3041364035835,2336.114310523269,6009.198082971065,4234.3041364035835,4234.3041364035835,14.887743446939947,14.887743446939947,14.887743446939947,14.887743446939947,14.887743446939947,14.887743446939947,0.0,0.0,0.0,4249.191879850523
724,2019-12-26,4235.409651553171,2366.2280369216214,6020.067464207989,4235.409651553171,4235.409651553171,-5.408590172301383,-5.408590172301383,-5.408590172301383,-5.408590172301383,-5.408590172301383,-5.408590172301383,0.0,0.0,0.0,4230.00106138087
725,2019-12-27,4236.5151667027585,2323.5569188241407,5885.9964440990225,4236.5151667027585,4236.5151667027585,-55.65651490201386,-55.65651490201386,-55.65651490201386,-55.65651490201386,-55.65651490201386,-55.65651490201386,0.0,0.0,0.0,4180.858651800745
726,2019-12-28,4237.750537906006,2539.5052405640295,5972.2813336062,4237.750537906006,4237.750537906006,-31.808208234887424,-31.808208234887424,-31.808208234887424,-31.808208234887424,-31.808208234887424,-31.808208234887424,0.0,0.0,0.0,4205.942329671118
727,2019-12-29,4238.985909109251,2559.621990705429,6014.007945007465,4238.985909109251,4238.985909109251,15.064707956089293,15.064707956089293,15.064707956089293,15.064707956089293,15.064707956089293,15.064707956089293,0.0,0.0,0.0,4254.050617065341
728,2019-12-30,4240.221280312498,2609.127166189146,5981.492397860575,4240.221280312498,4240.221280312498,38.519307973998245,38.519307973998245,38.519307973998245,38.519307973998245,38.519307973998245,38.519307973998245,0.0,0.0,0.0,4278.740588286496
729,2019-12-31,4241.456651515744,2385.408132983347,6015.271760952745,4241.456651515744,4241.456651515744,24.401553932225273,24.401553932225273,24.401553932225273,24.401553932225273,24.401553932225273,24.401553932225273,0.0,0.0,0.0,4265.858205447969
730,2020-01-01,4242.69202271899,2473.523552450899,6101.921871281894,4242.69202271899,4242.69202271899,14.887743446894394,14.887743446894394,14.887743446894394,14.887743446894394,14.887743446894394,14.887743446894394,0.0,0.0,0.0,4257.579766165884
731,2020-01-02,4243.927393922237,2377.255519936878,6004.680511080313,4243.927393922237,4243.927393922237,-5.408590172349188,-5.408590172349188,-5.408590172349188,-5.408590172349188,-5.408590172349188,-5.408590172349188,0.0,0.0,0.0,4238.518803749887
732,2020-01-03,4245.162765125483,2307.785375810911,6015.727072565974,4245.162765125483,4245.162765125483,-55.65651490203601,-55.65651490203601,-55.65651490203601,-55.65651490203601,-55.65651490203601,-55.65651490203601,0.0,0.0,0.0,4189.506250223447
733,2020-01-04,4246.398136328729,2419.3280802669588,5845.591190299948,4246.398136328729,4246.398136328729,-31.808208235049282,-31.808208235049282,-31.808208235049282,-31.808208235049282,-31.808208235049282,-31.808208235049282,0.0,0.0,0.0,4214.58992809368
734,2020-01-05,4247.633507531976,2555.707885703898,5935.271983832928,4247.633507531976,4247.633507531976,15.064707956103108,15.064707956103108,15.064707956103108,15.064707956103108,15.064707956103108,15.064707956103108,0.0,0.0,0.0,4262.698215488079
735,2020-01-06,4248.868878735221,2598.6334540238754,6057.111612646041,4248.868878735221,4248.868878735221,38.51930797398548,38.51930797398548,38.51930797398548,38.51930797398548,38.51930797398548,38.51930797398548,0.0,0.0,0.0,4287.388186709207
736,2020-01-07,4250.1042499384685,2373.40884311539,6146.95436021792,4250.1042499384685,4250.1042499384685,24.40155393223104,24.40155393223104,24.40155393223104,24.40155393223104,24.40155393223104,24.40155393223104,0.0,0.0,0.0,4274.505803870699
737,2020-01-08,4251.339621141714,2555.4937609981134,6028.108325362751,4251.339621141714,4251.339621141714,14.8877434469112,14.8877434469112,14.8877434469112,14.8877434469112,14.8877434469112,14.8877434469112,0.0,0.0,0.0,4266.227364588625
738,2020-01-09,4252.574992344961,2552.092769081293,6043.923720796586,4252.574992344961,4252.574992344961,-5.408590172377184,-5.408590172377184,-5.408590172377184,-5.408590172377184,-5.408590172377184,-5.408590172377184,0.0,0.0,0.0,4247.166402172584
739,2020-01-10,4253.810363548207,2355.7858395577427,5968.4165237557845,4253.810363548207,4253.810363548207,-55.65651490195763,-55.65651490195763,-55.65651490195763,-55.65651490195763,-55.65651490195763,-55.65651490195763,0.0,0.0,0.0,4198.153848646249
740,2020-01-11,4255.045734751454,2470.698482829719,5971.724843171803,4255.045734751454,4255.045734751454,-31.808208235004948,-31.808208235004948,-31.808208235004948,-31.808208235004948,-31.808208235004948,-31.808208235004948,0.0,0.0,0.0,4223.237526516449
741,2020-01-12,4256.281105954699,2490.1270401045645,6039.664352712372,4256.281105954699,4256.281105954699,15.06470795616802,15.06470795616802,15.06470795616802,15.06470795616802,15.06470795616802,15.06470795616802,0.0,0.0,0.0,4271.345813910867
742,2020-01-13,4257.516477157945,2542.50449634636,6059.227172868157,4257.516477157945,4257.516477157945,38.51930797400706,38.51930797400706,38.51930797400706,38.51930797400706,38.51930797400706,38.51930797400706,0.0,0.0,0.0,4296.035785131952
743,2020-01-14,4258.751848361192,2606.5867361901105,6004.602204491678,4258.751848361192,4258.751848361192,24.401553932268182,24.401553932268182,24.401553932268182,24.401553932268182,24.401553932268182,24.401553932268182,0.0,0.0,0.0,4283.15340229346
744,2020-01-15,4259.9872195644375,2494.8161431765125,6111.83942724739,4259.9872195644375,4259.9872195644375,14.887743446936906,14.887743446936906,14.887743446936906,14.887743446936906,14.887743446936906,14.887743446936906,0.0,0.0,0.0,4274.874963011374
745,2020-01-16,4261.222590767684,2446.511109318463,6040.7679855597835,4261.222590767684,4261.222590767684,-5.40859017240518,-5.40859017240518,-5.40859017240518,-5.40859017240518,-5.40859017240518,-5.40859017240518,0.0,0.0,0.0,4255.814000595279
746,2020-01-17,4262.45796197093,2531.7868033609498,5938.607369222608,4262.45796197093,4262.45796197093,-55.65651490197526,-55.65651490197526,-55.65651490197526,-55.65651490197526,-55.65651490197526,-55.65651490197526,0.0,0.0,0.0,4206.801447068955
747,2020-01-18,4263.693333174177,2517.6408662547265,5988.805963957467,4263.693333174177,4263.693333174177,-31.808208234983955,-31.808208234983955,-31.808208234983955,-31.808208234983955,-31.808208234983955,-31.808208234983955,0.0,0.0,0.0,4231.885124939193
748,2020-01-19,4264.928704377423,2614.3136293035523,6037.847423888743,4264.928704377423,4264.928704377423,15.064707956181842,15.064707956181842,15.064707956181842,15.064707956181842,15.064707956181842,15.064707956181842,0.0,0.0,0.0,4279.993412333605
749,2020-01-20,4266.164075580669,2651.8628620193895,6163.170733527307,4266.164075580669,4266.164075580669,38.51930797395992,38.51930797395992,38.51930797395992,38.51930797395992,38.51930797395992,38.51930797395992,0.0,0.0,0.0,4304.6833835546295
750,2020-01-21,4267.399446783916,2536.5665137370447,6020.242849820062,4267.399446783916,4267.399446783916,24.401553932232577,24.401553932232577,24.401553932232577,24.401553932232577,24.401553932232577,24.401553932232577,0.0,0.0,0.0,4291.801000716148
751,2020-01-22,4268.634817987162,2503.8460147261876,6097.100164307235,4268.634817987162,4268.634817987162,14.887743446953706,14.887743446953706,14.887743446953706,14.887743446953706,14.887743446953706,14.887743446953706,0.0,0.0,0.0,4283.522561434116
752,2020-01-23,4269.8701891904075,2587.088917626629,6040.608225499238,4269.8701891904075,4269.8701891904075,-5.4085901724331755,-5.4085901724331755,-5.4085901724331755,-5.4085901724331755,-5.4085901724331755,-5.4085901724331755,0.0,0.0,0.0,4264.461599017975
753,2020-01-24,4271.105560393655,2354.7240058631796,5958.1772203762375,4271.105560393655,4271.105560393655,-55.656514901988395,-55.656514901988395,-55.656514901988395,-55.656514901988395,-55.656514901988395,-55.656514901988395,0.0,0.0,0.0,4215.449045491667
754,2020-01-25,4272.3409315969,2370.2889761396996,6031.3360991359905,4272.3409315969,4272.3409315969,-31.808208234939613,-31.808208234939613,-31.808208234939613,-31.808208234939613,-31.808208234939613,-31.808208234939613,0.0,0.0,0.0,4240.532723361961
755,2020-01-26,4273.5763028001475,2475.026348623423,6017.988220152581,4273.5763028001475,4273.5763028001475,15.064707956036438,15.064707956036438,15.064707956036438,15.064707956036438,15.064707956036438,15.064707956036438,0.0,0.0,0.0,4288.641010756184
756,2020-01-27,4274.811674003393,2710.1510607087253,6123.296964211982,4274.811674003393,4274.811674003393,38.519307973981505,38.519307973981505,38.519307973981505,38.519307973981505,38.519307973981505,38.519307973981505,0.0,0.0,0.0,4313.330981977374
757,2020-01-28,4276.04704520664,2427.8338895624775,5971.70088357858,4276.04704520664,4276.04704520664,24.401553932233334,24.401553932233334,24.401553932233334,24.401553932233334,24.401553932233334,24.401553932233334,0.0,0.0,0.0,4300.448599138874
758,2020-01-29,4277.282416409886,2654.433106820093,6090.950599412952,4277.282416409886,4277.282416409886,14.887743446908155,14.887743446908155,14.887743446908155,14.887743446908155,14.887743446908155,14.887743446908155,0.0,0.0,0.0,4292.170159856793
