,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
251,2018-09-09,3422.7737514049318,1985.823406303511,5372.002743070217,3422.7737514049318,3422.7737514049318,316.45268043653533,316.45268043653533,316.45268043653533,301.3593827872454,301.3593827872454,301.3593827872454,15.093297649289942,15.093297649289942,15.093297649289942,0.0,0.0,0.0,3739.2264318414673
252,2018-09-10,3423.846820335879,1917.4523334423604,5443.168868125224,3423.846820335879,3423.846820335879,340.0594582269201,340.0594582269201,340.0594582269201,301.3593827872454,301.3593827872454,301.3593827872454,38.700075439674755,38.700075439674755,38.700075439674755,0.0,0.0,0.0,3763.906278562799
253,2018-09-11,3424.9198892668255,1765.7258251331066,5582.135845849062,3424.9198892668255,3424.9198892668255,325.89675084327206,325.89675084327206,325.89675084327206,301.3593827872454,301.3593827872454,301.3593827872454,24.53736805602669,24.53736805602669,24.53736805602669,0.0,0.0,0.0,3750.8166401100975
254,2018-09-12,3425.9929581977726,1902.5915592031527,5449.123657173683,3425.9929581977726,3425.9929581977726,316.25635653420926,316.25635653420926,316.25635653420926,301.3593827872454,301.3593827872454,301.3593827872454,14.896973746963855,14.896973746963855,14.896973746963855,0.0,0.0,0.0,3742.249314731982
255,2018-09-13,3427.0660271287197,1994.4907050402783,5527.802771376578,3427.0660271287197,3427.0660271287197,295.90357317906944,295.90357317906944,295.90357317906944,301.3593827872454,301.3593827872454,301.3593827872454,-5.455809608175973,-5.455809608175973,-5.455809608175973,0.0,0.0,0.0,3722.9696003077893
256,2018-09-14,3428.139096059666,1889.2115602659512,5430.360366312134,3428.139096059666,3428.139096059666,245.51111184360158,245.51111184360158,245.51111184360158,301.3593827872454,301.3593827872454,301.3593827872454,-55.84827094364382,-55.84827094364382,-55.84827094364382,0.0,0.0,0.0,3673.6502079032675
257,2018-09-15,3429.212164990613,1953.304682026728,5441.283713589292,3429.212164990613,3429.212164990613,269.43574844716227,269.43574844716227,269.43574844716227,301.3593827872454,301.3593827872454,301.3593827872454,-31.923634340083115,-31.923634340083115,-31.923634340083115,0.0,0.0,0.0,3698.647913437775
258,2018-09-16,3430.28523392156,2104.6837886868834,5515.11140273478,3430.28523392156,3430.28523392156,316.4526804365492,316.4526804365492,316.4526804365492,301.3593827872454,301.3593827872454,301.3593827872454,15.093297649303784,15.093297649303784,15.093297649303784,0.0,0.0,0.0,3746.7379143581093
259,2018-09-17,3431.3583028525068,2051.4382286597065,5546.604158745687,3431.3583028525068,3431.3583028525068,340.05945822690734,340.05945822690734,340.05945822690734,301.3593827872454,301.3593827872454,301.3593827872454,38.70007543966196,38.70007543966196,38.70007543966196,0.0,0.0,0.0,3771.417761079414
260,2018-09-18,3432.4313717834534,2068.4929240000165,5411.6713953653425,3432.4313717834534,3432.4313717834534,325.89675084325717,325.89675084325717,325.89675084325717,301.3593827872454,301.3593827872454,301.3593827872454,24.537368056011754,24.537368056011754,24.537368056011754,0.0,0.0,0.0,3758.3281226267104
261,2018-09-19,3433.5044407144,1903.822166083087,5556.976099399848,3433.5044407144,3433.5044407144,316.2563565342464,316.2563565342464,316.2563565342464,301.3593827872454,301.3593827872454,301.3593827872454,14.896973747000944,14.896973747000944,14.896973747000944,0.0,0.0,0.0,3749.7607972486467
262,2018-09-20,3434.577509645347,1980.6183323359246,5566.750277019228,3434.577509645347,3434.577509645347,295.90357317913106,295.90357317913106,295.90357317913106,301.3593827872454,301.3593827872454,301.3593827872454,-5.455809608114308,-5.455809608114308,-5.455809608114308,0.0,0.0,0.0,3730.481082824478
263,2018-09-21,3435.6505785762943,1960.8294750682157,5457.722863282643,3435.6505785762943,3435.6505785762943,245.5111118435884,245.5111118435884,245.5111118435884,301.3593827872454,301.3593827872454,301.3593827872454,-55.848270943657,-55.848270943657,-55.848270943657,0.0,0.0,0.0,3681.1616904198827
264,2018-09-22,3436.723647507241,1889.8440301931635,5482.976819831269,3436.723647507241,3436.723647507241,269.4357484472068,269.4357484472068,269.4357484472068,301.3593827872454,301.3593827872454,301.3593827872454,-31.923634340038614,-31.923634340038614,-31.923634340038614,0.0,0.0,0.0,3706.1593959544475
265,2018-09-23,3437.7967164381876,2151.4022855294143,5541.2504657452055,3437.7967164381876,3437.7967164381876,316.4526804365887,316.4526804365887,316.4526804365887,301.3593827872454,301.3593827872454,301.3593827872454,15.093297649343334,15.093297649343334,15.093297649343334,0.0,0.0,0.0,3754.2493968747763
266,2018-09-24,3438.8697853691347,2130.8433788746192,5408.752522764913,3438.8697853691347,3438.8697853691347,340.05945822690813,340.05945822690813,340.05945822690813,301.3593827872454,301.3593827872454,301.3593827872454,38.70007543966274,38.70007543966274,38.70007543966274,0.0,0.0,0.0,3778.929243596043
267,2018-09-25,3439.9428543000813,1999.7282774954379,5573.061823604474,3439.9428543000813,3439.9428543000813,325.8967508432579,325.8967508432579,325.8967508432579,301.3593827872454,301.3593827872454,301.3593827872454,24.53736805601249,24.53736805601249,24.53736805601249,0.0,0.0,0.0,3765.839605143339
268,2018-09-26,3441.015923231028,2009.1167052476108,5577.701771296861,3441.015923231028,3441.015923231028,316.25635653420056,316.25635653420056,316.25635653420056,301.3593827872454,301.3593827872454,301.3593827872454,14.89697374695513,14.89697374695513,14.89697374695513,0.0,0.0,0.0,3757.2722797652286
269,2018-09-27,3442.088992161975,2040.783201914336,5460.595877512662,3442.088992161975,3442.088992161975,295.9035731790831,295.9035731790831,295.9035731790831,301.3593827872454,301.3593827872454,301.3593827872454,-5.455809608162251,-5.455809608162251,-5.455809608162251,0.0,0.0,0.0,3737.9925653410583
270,2018-09-28,3443.162061092922,1909.0985840023852,5518.530991094726,3443.162061092922,3443.162061092922,245.5111118435662,245.5111118435662,245.5111118435662,301.3593827872454,301.3593827872454,301.3593827872454,-55.84827094367919,-55.84827094367919,-55.84827094367919,0.0,0.0,0.0,3688.6731729364883
271,2018-09-29,3444.235130023869,1947.2237949606229,5396.633955951042,3444.235130023869,3444.235130023869,269.4357484471538,269.4357484471538,269.4357484471538,301.3593827872454,301.3593827872454,301.3593827872454,-31.92363434009163,-31.92363434009163,-31.92363434009163,0.0,0.0,0.0,3713.6708784710227
272,2018-09-30,3445.3081989548155,1980.725335783494,5611.651729138547,3445.3081989548155,3445.3081989548155,316.45268043653545,316.45268043653545,316.45268043653545,301.3593827872454,301.3593827872454,301.3593827872454,15.093297649290092,15.093297649290092,15.093297649290092,0.0,0.0,0.0,3761.760879391351
273,2018-10-01,3446.381267885762,2007.557690994873,5591.924944373473,3446.381267885762,3446.381267885762,340.05945822689534,340.05945822689534,340.05945822689534,301.3593827872454,301.3593827872454,301.3593827872454,38.70007543964994,38.70007543964994,38.70007543964994,0.0,0.0,0.0,3786.4407261126576
274,2018-10-02,3447.454336816709,2014.1094333208464,5672.563808884191,3447.454336816709,3447.454336816709,325.89675084325864,325.89675084325864,325.89675084325864,301.3593827872454,301.3593827872454,301.3593827872454,24.53736805601322,24.53736805601322,24.53736805601322,0.0,0.0,0.0,3773.351087659968
275,2018-10-03,3448.5274057476563,2013.2281538977118,5642.758288692232,3448.5274057476563,3448.5274057476563,316.25635653421745,316.25635653421745,316.25635653421745,301.3593827872454,301.3593827872454,301.3593827872454,14.896973746971982,14.896973746971982,14.896973746971982,0.0,0.0,0.0,3764.783762281874
276,2018-10-04,3449.600474678603,1812.876058238421,5509.58829343407,3449.600474678603,3449.600474678603,295.9035731791448,295.9035731791448,295.9035731791448,301.3593827872454,301.3593827872454,301.3593827872454,-5.4558096081005845,-5.4558096081005845,-5.4558096081005845,0.0,0.0,0.0,3745.5040478577475
277,2018-10-05,3450.673543745007,1885.2641759409257,5436.3072564295835,3450.673543745007,3450.673543745007,245.5111118435989,245.5111118435989,245.5111118435989,301.3593827872454,301.3593827872454,301.3593827872454,-55.84827094364649,-55.84827094364649,-55.84827094364649,0.0,0.0,0.0,3696.184655588606
278,2018-10-06,3451.746612811412,2010.1646359245294,5571.654269861529,3451.746612811412,3451.746612811412,269.4357484471865,269.4357484471865,269.4357484471865,301.3593827872454,301.3593827872454,301.3593827872454,-31.923634340058904,-31.923634340058904,-31.923634340058904,0.0,0.0,0.0,3721.1823612585986
279,2018-10-07,3452.819681877816,2060.4114431565977,5589.73964008127,3452.819681877816,3452.819681877816,316.45268043648224,316.45268043648224,316.45268043648224,301.3593827872454,301.3593827872454,301.3593827872454,15.093297649236845,15.093297649236845,15.093297649236845,0.0,0.0,0.0,3769.2723623142983
280,2018-10-08,3453.8927509442206,2033.9206845320675,5469.4155320164145,3453.8927509442206,3453.8927509442206,340.05945822691706,340.05945822691706,340.05945822691706,301.3593827872454,301.3593827872454,301.3593827872454,38.70007543967171,38.70007543967171,38.70007543967171,0.0,0.0,0.0,3793.952209171138
281,2018-10-09,3454.965820010625,1918.6692011614123,5551.0913267354035,3454.965820010625,3454.965820010625,325.8967508432594,325.8967508432594,325.8967508432594,301.3593827872454,301.3593827872454,301.3593827872454,24.53736805601396,24.53736805601396,24.53736805601396,0.0,0.0,0.0,3780.8625708538843
282,2018-10-10,3456.038889077029,1983.559746618412,5545.551010067028,3456.038889077029,3456.038889077029,316.2563565342545,316.2563565342545,316.2563565342545,301.3593827872454,301.3593827872454,301.3593827872454,14.896973747009064,14.896973747009064,14.896973747009064,0.0,0.0,0.0,3772.2952456112835
283,2018-10-11,3457.111958143434,1986.0914212824284,5550.357231142301,3457.111958143434,3457.111958143434,295.9035731791168,295.9035731791168,295.9035731791168,301.3593827872454,301.3593827872454,301.3593827872454,-5.4558096081286385,-5.4558096081286385,-5.4558096081286385,0.0,0.0,0.0,3753.015531322551
284,2018-10-12,3458.1850272098386,1865.9339841631154,5481.30552635375,3458.1850272098386,3458.1850272098386,245.51111184358123,245.51111184358123,245.51111184358123,301.3593827872454,301.3593827872454,301.3593827872454,-55.84827094366419,-55.84827094366419,-55.84827094366419,0.0,0.0,0.0,3703.6961390534198
285,2018-10-13,3459.2580962762427,1929.5928911691253,5609.064623550605,3459.2580962762427,3459.2580962762427,269.4357484472192,269.4357484472192,269.4357484472192,301.3593827872454,301.3593827872454,301.3593827872454,-31.92363434002617,-31.92363434002617,-31.92363434002617,0.0,0.0,0.0,3728.693844723462
286,2018-10-14,3460.331165342647,2085.545353049833,5622.975751250336,3460.331165342647,3460.331165342647,316.4526804364961,316.4526804364961,316.4526804364961,301.3593827872454,301.3593827872454,301.3593827872454,15.09329764925069,15.09329764925069,15.09329764925069,0.0,0.0,0.0,3776.783845779143
287,2018-10-15,3461.404234409052,2056.812453423799,5637.183227302559,3461.404234409052,3461.404234409052,340.05945822688335,340.05945822688335,340.05945822688335,301.3593827872454,301.3593827872454,301.3593827872454,38.70007543963793,38.70007543963793,38.70007543963793,0.0,0.0,0.0,3801.4636926359353
288,2018-10-16,3462.477303475456,1981.133124396962,5624.918725563565,3462.477303475456,3462.477303475456,325.89675084324443,325.89675084324443,325.89675084324443,301.3593827872454,301.3593827872454,301.3593827872454,24.53736805599903,24.53736805599903,24.53736805599903,0.0,0.0,0.0,3788.3740543187005
289,2018-10-17,3463.5503725418607,2038.5612174507646,5648.413273846162,3463.5503725418607,3463.5503725418607,316.2563565342289,316.2563565342289,316.2563565342289,301.3593827872454,301.3593827872454,301.3593827872454,14.8969737469835,14.8969737469835,14.8969737469835,0.0,0.0,0.0,3779.8067290760896
290,2018-10-18,3464.6234416082652,2001.182918135704,5499.390601637044,3464.6234416082652,3464.6234416082652,295.9035731790887,295.9035731790887,295.9035731790887,301.3593827872454,301.3593827872454,301.3593827872454,-5.455809608156693,-5.455809608156693,-5.455809608156693,0.0,0.0,0.0,3760.527014787354
291,2018-10-19,3465.6965106746693,1754.0073458785314,5480.133593736628,3465.6965106746693,3465.6965106746693,245.51111184356353,245.51111184356353,245.51111184356353,301.3593827872454,301.3593827872454,301.3593827872454,-55.84827094368187,-55.84827094368187,-55.84827094368187,0.0,0.0,0.0,3711.2076225182327
292,2018-10-20,3466.769579741074,2012.0348999089395,5592.586876819337,3466.769579741074,3466.769579741074,269.43574844725197,269.43574844725197,269.43574844725197,301.3593827872454,301.3593827872454,301.3593827872454,-31.923634339993434,-31.923634339993434,-31.923634339993434,0.0,0.0,0.0,3736.205328188326
293,2018-10-21,3467.8426488074783,2121.849209238628,5512.850528805686,3467.8426488074783,3467.8426488074783,316.45268043646854,316.45268043646854,316.45268043646854,301.3593827872454,301.3593827872454,301.3593827872454,15.093297649223151,15.093297649223151,15.093297649223151,0.0,0.0,0.0,3784.295329243947
294,2018-10-22,3468.915717873883,2089.513270867115,5475.441492783884,3468.915717873883,3468.915717873883,340.05945822690506,340.05945822690506,340.05945822690506,301.3593827872454,301.3593827872454,301.3593827872454,38.70007543965969,38.70007543965969,38.70007543965969,0.0,0.0,0.0,3808.975176100788
295,2018-10-23,3469.9887869402874,2113.545692747446,5411.00924317003,3469.9887869402874,3469.9887869402874,325.8967508432452,325.8967508432452,325.8967508432452,301.3593827872454,301.3593827872454,301.3593827872454,24.537368055999764,24.537368055999764,24.537368055999764,0.0,0.0,0.0,3795.8855377835325
296,2018-10-24,3471.0618560066914,2066.1361059619844,5623.912249934446,3471.0618560066914,3471.0618560066914,316.25635653424575,316.25635653424575,316.25635653424575,301.3593827872454,301.3593827872454,301.3593827872454,14.896973747000338,14.896973747000338,14.896973747000338,0.0,0.0,0.0,3787.318212540937
297,2018-10-25,3472.134925073096,1979.741339451304,5637.8831676660275,3472.134925073096,3472.134925073096,295.90357317904073,295.90357317904073,295.90357317904073,301.3593827872454,301.3593827872454,301.3593827872454,-5.4558096082046355,-5.4558096082046355,-5.4558096082046355,0.0,0.0,0.0,3768.038498252137
298,2018-10-26,3473.207994139501,2008.2833730966945,5438.930918255957,3473.207994139501,3473.207994139501,245.51111184359172,245.51111184359172,245.51111184359172,301.3593827872454,301.3593827872454,301.3593827872454,-55.84827094365369,-55.84827094365369,-55.84827094365369,0.0,0.0,0.0,3718.7191059830925
299,2018-10-27,3474.281063205905,2003.9059542303908,5578.585825705268,3474.281063205905,3474.281063205905,269.43574844719893,269.43574844719893,269.43574844719893,301.3593827872454,301.3593827872454,301.3593827872454,-31.92363434004646,-31.92363434004646,-31.92363434004646,0.0,0.0,0.0,3743.716811653104
300,2018-10-28,3475.3541322723095,1941.2990134605843,5567.047237384392,3475.3541322723095,3475.3541322723095,316.4526804364824,316.4526804364824,316.4526804364824,301.3593827872454,301.3593827872454,301.3593827872454,15.093297649236996,15.093297649236996,15.093297649236996,0.0,0.0,0.0,3791.8068127087918
301,2018-10-29,3476.427201338714,2083.1981599390892,5512.09228225126,3476.427201338714,3476.427201338714,340.05945822689233,340.05945822689233,340.05945822689233,301.3593827872454,301.3593827872454,301.3593827872454,38.700075439646895,38.700075439646895,38.700075439646895,0.0,0.0,0.0,3816.4866595656063
302,2018-10-30,3477.500270405118,1994.4096098377804,5732.422893298652,3477.500270405118,3477.500270405118,325.8967508432459,325.8967508432459,325.8967508432459,301.3593827872454,301.3593827872454,301.3593827872454,24.5373680560005,24.5373680560005,24.5373680560005,0.0,0.0,0.0,3803.397021248364
303,2018-10-31,3478.5733394715226,1980.6647394157376,5581.007490852592,3478.5733394715226,3478.5733394715226,316.25635653425144,316.25635653425144,316.25635653425144,301.3593827872454,301.3593827872454,301.3593827872454,14.896973747006102,14.896973747006102,14.896973747006102,0.0,0.0,0.0,3794.829696005774
304,2018-11-01,3479.646408537927,2019.784856178684,5501.576919801036,3479.646408537927,3479.646408537927,295.9035731791223,295.9035731791223,295.9035731791223,301.3593827872454,301.3593827872454,301.3593827872454,-5.45580960812308,-5.45580960812308,-5.45580960812308,0.0,0.0,0.0,3775.5499817170494
305,2018-11-02,3480.7194776043316,1993.5315024389308,5478.303403499085,3480.7194776043316,3480.7194776043316,245.51111184357853,245.51111184357853,245.51111184357853,301.3593827872454,301.3593827872454,301.3593827872454,-55.848270943666854,-55.848270943666854,-55.848270943666854,0.0,0.0,0.0,3726.23058944791
306,2018-11-03,3481.792546670736,1992.3577000942796,5549.638773802217,3481.792546670736,3481.792546670736,269.43574844712236,269.43574844712236,269.43574844712236,301.3593827872454,301.3593827872454,301.3593827872454,-31.92363434012298,-31.92363434012298,-31.92363434012298,0.0,0.0,0.0,3751.2282951178586
307,2018-11-04,3482.86561573714,2008.50818956134,5523.595926663793,3482.86561573714,3482.86561573714,316.4526804364962,316.4526804364962,316.4526804364962,301.3593827872454,301.3593827872454,301.3593827872454,15.093297649250848,15.093297649250848,15.093297649250848,0.0,0.0,0.0,3799.3182961736366
308,2018-11-05,3483.938684803545,2122.1295263751217,5691.148233470947,3483.938684803545,3483.938684803545,340.05945822687954,340.05945822687954,340.05945822687954,301.3593827872454,301.3593827872454,301.3593827872454,38.700075439634105,38.700075439634105,38.700075439634105,0.0,0.0,0.0,3823.9981430304247
309,2018-11-06,3485.0117538699496,2020.7279129662145,5622.026253133632,3485.0117538699496,3485.0117538699496,325.8967508432675,325.8967508432675,325.8967508432675,301.3593827872454,301.3593827872454,301.3593827872454,24.537368056022128,24.537368056022128,24.537368056022128,0.0,0.0,0.0,3810.908504713217
310,2018-11-07,3486.0848229363537,1937.9808984887575,5624.767681822687,3486.0848229363537,3486.0848229363537,316.256356534237,316.256356534237,316.256356534237,301.3593827872454,301.3593827872454,301.3593827872454,14.89697374699162,14.89697374699162,14.89697374699162,0.0,0.0,0.0,3802.3411794705908
311,2018-11-08,3487.157892002758,2009.1983846082992,5588.3808781458965,3487.157892002758,3487.157892002758,295.9035731790744,295.9035731790744,295.9035731790744,301.3593827872454,301.3593827872454,301.3593827872454,-5.455809608171024,-5.455809608171024,-5.455809608171024,0.0,0.0,0.0,3783.061465181833
312,2018-11-09,3488.230960847878,1933.651233187252,5530.024435670858,3488.230960847878,3488.230960847878,245.51111184356088,245.51111184356088,245.51111184356088,301.3593827872454,301.3593827872454,301.3593827872454,-55.84827094368455,-55.84827094368455,-55.84827094368455,0.0,0.0,0.0,3733.742072691439
313,2018-11-10,3489.304029692998,2058.9821675790345,5545.775341452508,3489.304029692998,3489.304029692998,269.43574844716693,269.43574844716693,269.43574844716693,301.3593827872454,301.3593827872454,301.3593827872454,-31.923634340078493,-31.923634340078493,-31.923634340078493,0.0,0.0,0.0,3758.739778140165
314,2018-11-11,3490.3770985381175,2006.807853481211,5578.762943297014,3490.3770985381175,3490.3770985381175,316.45268043644296,316.45268043644296,316.45268043644296,301.3593827872454,301.3593827872454,301.3593827872454,15.0932976491976,15.0932976491976,15.0932976491976,0.0,0.0,0.0,3806.82977897456
315,2018-11-12,3491.4501673832374,2039.3436496671418,5580.6166290473,3491.4501673832374,3491.4501673832374,340.05945822688034,340.05945822688034,340.05945822688034,301.3593827872454,301.3593827872454,301.3593827872454,38.70007543963488,38.70007543963488,38.70007543963488,0.0,0.0,0.0,3831.509625610118
316,2018-11-13,3492.5232362283573,1994.1915360782175,5449.017756198889,3492.5232362283573,3492.5232362283573,325.89675084323164,325.89675084323164,325.89675084323164,301.3593827872454,301.3593827872454,301.3593827872454,24.5373680559863,24.5373680559863,24.5373680559863,0.0,0.0,0.0,3818.419987071589
317,2018-11-14,3493.596305073477,2061.754292208805,5607.183210875208,3493.596305073477,3493.596305073477,316.2563565342225,316.2563565342225,316.2563565342225,301.3593827872454,301.3593827872454,301.3593827872454,14.896973746977139,14.896973746977139,14.896973746977139,0.0,0.0,0.0,3809.8526616076997
318,2018-11-15,3494.6693739185966,2121.221798216317,5427.026095979739,3494.6693739185966,3494.6693739185966,295.90357317902647,295.90357317902647,295.90357317902647,301.3593827872454,301.3593827872454,301.3593827872454,-5.455809608218965,-5.455809608218965,-5.455809608218965,0.0,0.0,0.0,3790.572947097623
319,2018-11-16,3495.7424427637166,2037.7830342350626,5443.116214597071,3495.7424427637166,3495.7424427637166,245.51111184354318,245.51111184354318,245.51111184354318,301.3593827872454,301.3593827872454,301.3593827872454,-55.84827094370223,-55.84827094370223,-55.84827094370223,0.0,0.0,0.0,3741.2535546072595
320,2018-11-17,3496.8155116088365,2094.1481576013985,5669.194890708021,3496.8155116088365,3496.8155116088365,269.4357484471021,269.4357484471021,269.4357484471021,301.3593827872454,301.3593827872454,301.3593827872454,-31.92363434014327,-31.92363434014327,-31.92363434014327,0.0,0.0,0.0,3766.2512600559385
321,2018-11-18,3497.8885804539564,2148.561076964247,5574.335158248424,3497.8885804539564,3497.8885804539564,316.4526804364825,316.4526804364825,316.4526804364825,301.3593827872454,301.3593827872454,301.3593827872454,15.093297649237142,15.093297649237142,15.093297649237142,0.0,0.0,0.0,3814.341260890439
322,2018-11-19,3498.961649299076,2010.2539619807742,5624.2800229481145,3498.961649299076,3498.961649299076,340.05945822690205,340.05945822690205,340.05945822690205,301.3593827872454,301.3593827872454,301.3593827872454,38.700075439656636,38.700075439656636,38.700075439656636,0.0,0.0,0.0,3839.0211075259776
323,2018-11-20,3500.0347181441957,2073.521319107236,5556.562976887327,3500.0347181441957,3500.0347181441957,325.8967508432899,325.8967508432899,325.8967508432899,301.3593827872454,301.3593827872454,301.3593827872454,24.53736805604449,24.53736805604449,24.53736805604449,0.0,0.0,0.0,3825.9314689874855
324,2018-11-21,3501.1077869893156,2022.5298650220222,5633.423066105886,3501.1077869893156,3501.1077869893156,316.2563565342394,316.2563565342394,316.2563565342394,301.3593827872454,301.3593827872454,301.3593827872454,14.896973746993982,14.896973746993982,14.896973746993982,0.0,0.0,0.0,3817.364143523555
325,2018-11-22,3502.1808558344355,2237.192825448961,5506.429386173541,3502.1808558344355,3502.1808558344355,295.903573179108,295.903573179108,295.903573179108,301.3593827872454,301.3593827872454,301.3593827872454,-5.455809608137411,-5.455809608137411,-5.455809608137411,0.0,0.0,0.0,3798.0844290135437
326,2018-11-23,3503.2539246795554,1930.6018426033847,5577.93350753607,3503.2539246795554,3503.2539246795554,245.51111184357134,245.51111184357134,245.51111184357134,301.3593827872454,301.3593827872454,301.3593827872454,-55.848270943674045,-55.848270943674045,-55.848270943674045,0.0,0.0,0.0,3748.7650365231266
327,2018-11-24,3504.326993524675,2099.3150860523965,5400.375759265431,3504.326993524675,3504.326993524675,269.43574844713487,269.43574844713487,269.43574844713487,301.3593827872454,301.3593827872454,301.3593827872454,-31.923634340110535,-31.923634340110535,-31.923634340110535,0.0,0.0,0.0,3773.7627419718096
328,2018-11-25,3505.400062369795,2214.390898778938,5651.862026027876,3505.400062369795,3505.400062369795,316.4526804365221,316.4526804365221,316.4526804365221,301.3593827872454,301.3593827872454,301.3593827872454,15.093297649276689,15.093297649276689,15.093297649276689,0.0,0.0,0.0,3821.852742806317
329,2018-11-26,3506.4731312149147,1903.1915024492152,5540.166058944994,3506.4731312149147,3506.4731312149147,340.05945822692377,340.05945822692377,340.05945822692377,301.3593827872454,301.3593827872454,301.3593827872454,38.70007543967839,38.70007543967839,38.70007543967839,0.0,0.0,0.0,3846.5325894418384
330,2018-11-27,3507.546200060034,2109.706507135562,5538.59508821221,3507.546200060034,3507.546200060034,325.89675084327496,325.89675084327496,325.89675084327496,301.3593827872454,301.3593827872454,301.3593827872454,24.537368056029557,24.537368056029557,24.537368056029557,0.0,0.0,0.0,3833.442950903309
331,2018-11-28,3508.619268905154,2078.3699857052707,5469.309002050756,3508.619268905154,3508.619268905154,316.2563565342451,316.2563565342451,316.2563565342451,301.3593827872454,301.3593827872454,301.3593827872454,14.896973746999747,14.896973746999747,14.896973746999747,0.0,0.0,0.0,3824.8756254393993
332,2018-11-29,3509.692337750274,1973.9006704731983,5548.15741402062,3509.692337750274,3509.692337750274,295.90357317906,295.90357317906,295.90357317906,301.3593827872454,301.3593827872454,301.3593827872454,-5.455809608185355,-5.455809608185355,-5.455809608185355,0.0,0.0,0.0,3805.595910929334
333,2018-11-30,3510.765406595394,1939.6494821153265,5562.851711298253,3510.765406595394,3510.765406595394,245.51111184360408,245.51111184360408,245.51111184360408,301.3593827872454,301.3593827872454,301.3593827872454,-55.848270943641324,-55.848270943641324,-55.848270943641324,0.0,0.0,0.0,3756.2765184389978
334,2018-12-01,3511.838475440514,1931.8571747312817,5471.333360952253,3511.838475440514,3511.838475440514,269.4357484471676,269.4357484471676,269.4357484471676,301.3593827872454,301.3593827872454,301.3593827872454,-31.923634340077793,-31.923634340077793,-31.923634340077793,0.0,0.0,0.0,3781.2742238876813
335,2018-12-02,3512.911544285633,2019.1852789375453,5629.626221291616,3512.911544285633,3512.911544285633,316.4526804365359,316.4526804365359,316.4526804365359,301.3593827872454,301.3593827872454,301.3593827872454,15.093297649290543,15.093297649290543,15.093297649290543,0.0,0.0,0.0,3829.364224722169
336,2018-12-03,3513.984613130753,2076.700059508353,5659.302175731831,3513.984613130753,3513.984613130753,340.05945822689006,340.05945822689006,340.05945822689006,301.3593827872454,301.3593827872454,301.3593827872454,38.70007543964462,38.70007543964462,38.70007543964462,0.0,0.0,0.0,3854.044071357643
337,2018-12-04,3515.057681975873,2070.3867858859676,5506.843412678164,3515.057681975873,3515.057681975873,325.8967508432757,325.8967508432757,325.8967508432757,301.3593827872454,301.3593827872454,301.3593827872454,24.5373680560303,24.5373680560303,24.5373680560303,0.0,0.0,0.0,3840.9544328191487
338,2018-12-05,3516.1307508209925,2013.5826876662184,5547.880507153731,3516.1307508209925,3516.1307508209925,316.25635653423063,316.25635653423063,316.25635653423063,301.3593827872454,301.3593827872454,301.3593827872454,14.896973746985264,14.896973746985264,14.896973746985264,0.0,0.0,0.0,3832.387107355223
339,2018-12-06,3517.2038196661124,2139.874171058069,5477.127818156534,3517.2038196661124,3517.2038196661124,295.903573179032,295.903573179032,295.903573179032,301.3593827872454,301.3593827872454,301.3593827872454,-5.455809608213408,-5.455809608213408,-5.455809608213408,0.0,0.0,0.0,3813.107392845144
340,2018-12-07,3518.2768885112323,2079.594478193232,5487.864755886108,3518.2768885112323,3518.2768885112323,245.51111184358183,245.51111184358183,245.51111184358183,301.3593827872454,301.3593827872454,301.3593827872454,-55.848270943663536,-55.848270943663536,-55.848270943663536,0.0,0.0,0.0,3763.7880003548144
341,2018-12-08,3519.349957356352,2072.1231082100735,5555.632018072672,3519.349957356352,3519.349957356352,269.4357484471146,269.4357484471146,269.4357484471146,301.3593827872454,301.3593827872454,301.3593827872454,-31.923634340130818,-31.923634340130818,-31.923634340130818,0.0,0.0,0.0,3788.785705803467
342,2018-12-09,3520.423026201472,1985.885140765259,5582.930136293189,3520.423026201472,3520.423026201472,316.45268043650844,316.45268043650844,316.45268043650844,301.3593827872454,301.3593827872454,301.3593827872454,15.093297649262999,15.093297649262999,15.093297649262999,0.0,0.0,0.0,3836.8757066379803
343,2018-12-10,3521.496095046592,2037.8977656154857,5549.710678404657,3521.496095046592,3521.496095046592,340.0594582269118,340.0594582269118,340.0594582269118,301.3593827872454,301.3593827872454,301.3593827872454,38.70007543966638,38.70007543966638,38.70007543966638,0.0,0.0,0.0,3861.555553273504
344,2018-12-11,3522.569163891712,2111.2538218228883,5737.918782946213,3522.569163891712,3522.569163891712,325.89675084327644,325.89675084327644,325.89675084327644,301.3593827872454,301.3593827872454,301.3593827872454,24.53736805603103,24.53736805603103,24.53736805603103,0.0,0.0,0.0,3848.4659147349885
345,2018-12-12,3523.642232736832,2016.32001680529,5606.746964256714,3523.642232736832,3523.642232736832,316.2563565342162,316.2563565342162,316.2563565342162,301.3593827872454,301.3593827872454,301.3593827872454,14.896973746970783,14.896973746970783,14.896973746970783,0.0,0.0,0.0,3839.898589271048
