,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
696,2019-11-28,3713.934345155344,1572.1592508585804,3552.3604711509106,3713.934345155344,3713.934345155344,-1151.3547817219755,-1151.3547817219755,-1151.3547817219755,476.99571931593067,476.99571931593067,476.99571931593067,-8.31259927601651,-8.31259927601651,-8.31259927601651,-1620.0379017618898,-1620.0379017618898,-1620.0379017618898,0.0,0.0,0.0,2562.5795634333685
697,2019-11-29,3715.0022625078586,1551.1153054105127,3594.362152851251,3715.0022625078586,3715.0022625078586,-1210.0804902387342,-1210.0804902387342,-1210.0804902387342,476.99571931593067,476.99571931593067,476.99571931593067,-57.95159050514243,-57.95159050514243,-57.95159050514243,-1629.1246190495224,-1629.1246190495224,-1629.1246190495224,0.0,0.0,0.0,2504.9217722691246
698,2019-11-30,3716.070179860373,1503.9482133648148,3604.301457255567,3716.070179860373,3716.070179860373,-1190.0568222483776,-1190.0568222483776,-1190.0568222483776,476.99571931593067,476.99571931593067,476.99571931593067,-33.50050991349692,-33.50050991349692,-33.50050991349692,-1633.5520316508112,-1633.5520316508112,-1633.5520316508112,0.0,0.0,0.0,2526.0133576119956
699,2019-12-01,3717.1380972128873,1504.523563892425,3577.319754018563,3717.1380972128873,3717.1380972128873,-1142.5102847552084,-1142.5102847552084,-1142.5102847552084,476.99571931593067,476.99571931593067,476.99571931593067,13.97124836349495,13.97124836349495,13.97124836349495,-1633.477252434634,-1633.477252434634,-1633.477252434634,0.0,0.0,0.0,2574.627812457679
700,2019-12-02,3718.206014565402,1524.1042017220343,3684.6623977470604,3718.206014565402,3718.206014565402,-1108.1215323873425,-1108.1215323873425,-1108.1215323873425,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826585535,44.02141826585535,44.02141826585535,-1629.1386699691284,-1629.1386699691284,-1629.1386699691284,0.0,0.0,0.0,2610.0844821780593
701,2019-12-03,3719.2739319179163,1554.1730249904172,3653.0475611052443,3719.2739319179163,3719.2739319179163,-1113.4537286856598,-1113.4537286856598,-1113.4537286856598,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172816974,30.398507172816974,30.398507172816974,-1620.8479551744074,-1620.8479551744074,-1620.8479551744074,0.0,0.0,0.0,2605.8202032322565
702,2019-12-04,3720.341849270431,1587.4934167008983,3624.9046778122283,3720.341849270431,3720.341849270431,-1120.6109094600374,-1120.6109094600374,-1120.6109094600374,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892468779,11.373525892468779,11.373525892468779,-1608.9801546684366,-1608.9801546684366,-1608.9801546684366,0.0,0.0,0.0,2599.7309398103935
703,2019-12-05,3721.4097666229454,1589.1469421813,3586.830243354916,3721.4097666229454,3721.4097666229454,-1125.2790750447764,-1125.2790750447764,-1125.2790750447764,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599275977922,-8.312599275977922,-8.312599275977922,-1593.9621950847288,-1593.9621950847288,-1593.9621950847288,0.0,0.0,0.0,2596.130691578169
704,2019-12-06,3722.47768397546,1542.2681967242015,3645.997066532319,3722.47768397546,3722.47768397546,-1157.2160365008515,-1157.2160365008515,-1157.2160365008515,476.99571931593067,476.99571931593067,476.99571931593067,-57.95159050511415,-57.95159050511415,-57.95159050511415,-1576.260165311668,-1576.260165311668,-1576.260165311668,0.0,0.0,0.0,2565.2616474746083
705,2019-12-07,3723.5456013279745,1578.455597994661,3704.077150445167,3723.5456013279745,3723.5456013279745,-1112.8705654198152,-1112.8705654198152,-1112.8705654198152,476.99571931593067,476.99571931593067,476.99571931593067,-33.500509913485395,-33.500509913485395,-33.500509913485395,-1556.3657748222604,-1556.3657748222604,-1556.3657748222604,0.0,0.0,0.0,2610.6750359081593
706,2019-12-08,3724.613518680489,1674.6444691168058,3678.701224217908,3724.613518680489,3724.613518680489,-1043.8154374877943,-1043.8154374877943,-1043.8154374877943,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363506419,13.971248363506419,13.971248363506419,-1534.7824051672312,-1534.7824051672312,-1534.7824051672312,0.0,0.0,0.0,2680.7980811926946
707,2019-12-09,3725.681436033003,1696.0096489982514,3772.266633669273,3725.681436033003,3725.681436033003,-990.9940402815301,-990.9940402815301,-990.9940402815301,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826580199,44.02141826580199,44.02141826580199,-1512.0111778632624,-1512.0111778632624,-1512.0111778632624,0.0,0.0,0.0,2734.687395751473
708,2019-12-10,3726.7493533855177,1733.9738359851922,3760.1000478606434,3726.7493533855177,3726.7493533855177,-981.1432287441754,-981.1432287441754,-981.1432287441754,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172814647,30.398507172814647,30.398507172814647,-1488.5374552329206,-1488.5374552329206,-1488.5374552329206,0.0,0.0,0.0,2745.6061246413424
709,2019-12-11,3727.817270738032,1751.5568584182256,3803.3792095924346,3727.817270738032,3727.817270738032,-976.4489263633772,-976.4489263633772,-976.4489263633772,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892481764,11.373525892481764,11.373525892481764,-1464.8181715717897,-1464.8181715717897,-1464.8181715717897,0.0,0.0,0.0,2751.368344374655
710,2019-12-12,3728.8851880905468,1705.2054133921924,3790.998431379727,3728.8851880905468,3728.8851880905468,-972.587240982815,-972.587240982815,-972.587240982815,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276004091,-8.312599276004091,-8.312599276004091,-1441.2703610227416,-1441.2703610227416,-1441.2703610227416,0.0,0.0,0.0,2756.2979471077315
711,2019-12-13,3729.9531054430618,1646.0247934121305,3775.239834853595,3729.9531054430618,3729.9531054430618,-999.2170779520684,-999.2170779520684,-999.2170779520684,476.99571931593067,476.99571931593067,476.99571931593067,-57.95159050513081,-57.95159050513081,-57.95159050513081,-1418.2612067628684,-1418.2612067628684,-1418.2612067628684,0.0,0.0,0.0,2730.7360274909934
712,2019-12-14,3731.0210227955763,1741.12204954972,3848.750795817564,3731.0210227955763,3731.0210227955763,-952.604675531072,-952.604675531072,-952.604675531072,476.99571931593067,476.99571931593067,476.99571931593067,-33.50050991343712,-33.50050991343712,-33.50050991343712,-1396.0998849335654,-1396.0998849335654,-1396.0998849335654,0.0,0.0,0.0,2778.416347264504
713,2019-12-15,3732.088940148091,1768.0289293326466,3946.1134105362994,3732.088940148091,3732.088940148091,-884.0644501139425,-884.0644501139425,-884.0644501139425,476.99571931593067,476.99571931593067,476.99571931593067,13.97124836358544,13.97124836358544,13.97124836358544,-1375.0314177934583,-1375.0314177934583,-1375.0314177934583,0.0,0.0,0.0,2848.0244900341486
714,2019-12-16,3733.156857500605,1842.0472560161033,3965.1094851414587,3733.156857500605,3733.156857500605,-834.2155481389296,-834.2155481389296,-834.2155481389296,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826583693,44.02141826583693,44.02141826583693,-1355.2326857206974,-1355.2326857206974,-1355.2326857206974,0.0,0.0,0.0,2898.9413093616754
715,2019-12-17,3734.2247748531195,1855.9429288578008,3890.7016333359416,3734.2247748531195,3734.2247748531195,-829.4164524765335,-829.4164524765335,-829.4164524765335,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172845548,30.398507172845548,30.398507172845548,-1336.8106789653098,-1336.8106789653098,-1336.8106789653098,0.0,0.0,0.0,2904.808322376586
716,2019-12-18,3735.292692205634,1817.6027908477738,3948.401880651589,3735.292692205634,3735.292692205634,-831.4337543752002,-831.4337543752002,-831.4337543752002,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892461988,11.373525892461988,11.373525892461988,-1319.8029995835927,-1319.8029995835927,-1319.8029995835927,0.0,0.0,0.0,2903.8589378304337
717,2019-12-19,3736.3606095581486,1858.0589976739402,3890.042718921475,3736.3606095581486,3736.3606095581486,-835.4974339230467,-835.4974339230467,-835.4974339230467,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276049836,-8.312599276049836,-8.312599276049836,-1304.1805539629277,-1304.1805539629277,-1304.1805539629277,0.0,0.0,0.0,2900.863175635102
718,2019-12-20,3737.428526910663,1849.5956444832602,3864.9509086742573,3737.428526910663,3737.428526910663,-870.808180087492,-870.808180087492,-870.808180087492,476.99571931593067,476.99571931593067,476.99571931593067,-57.951590505146115,-57.951590505146115,-57.951590505146115,-1289.8523088982765,-1289.8523088982765,-1289.8523088982765,0.0,0.0,0.0,2866.620346823171
719,2019-12-21,3738.4964442631776,1844.5411015377035,3948.464793086128,3738.4964442631776,3738.4964442631776,-833.1767119828772,-833.1767119828772,-833.1767119828772,476.99571931593067,476.99571931593067,476.99571931593067,-33.50050991359492,-33.50050991359492,-33.50050991359492,-1276.6719213852127,-1276.6719213852127,-1276.6719213852127,0.0,0.0,0.0,2905.3197322803003
720,2019-12-22,3739.564361615692,1954.3210436802126,4004.3053462327557,3739.564361615692,3739.564361615692,-773.4790283561094,-773.4790283561094,-773.4790283561094,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363493498,13.971248363493498,13.971248363493498,-1264.4459960355334,-1264.4459960355334,-1264.4459960355334,0.0,0.0,0.0,2966.0853332595825
721,2019-12-23,3740.632278968207,1916.2647907005135,4121.128529706171,3740.632278968207,3740.632278968207,-731.9265384097135,-731.9265384097135,-731.9265384097135,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826582605,44.02141826582605,44.02141826582605,-1252.9436759914704,-1252.9436759914704,-1252.9436759914704,0.0,0.0,0.0,3008.7057405584937
722,2019-12-24,3741.7001963207213,1973.9655960998928,4032.4516087010916,3741.7001963207213,3741.7001963207213,-734.5130083666385,-734.5130083666385,-734.5130083666385,476.99571931593067,476.99571931593067,476.99571931593067,30.39850717284322,30.39850717284322,30.39850717284322,-1241.9072348554123,-1241.9072348554123,-1241.9072348554123,0.0,0.0,0.0,3007.1871879540827
723,2019-12-25,3742.768113673236,1914.769815832003,4015.548766607339,3742.768113673236,3742.768113673236,-742.6940643462259,-742.6940643462259,-742.6940643462259,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892476826,11.373525892476826,11.373525892476826,-1231.0633095546332,-1231.0633095546332,-1231.0633095546332,0.0,0.0,0.0,3000.07404932701
724,2019-12-26,3743.8360310257503,1974.840533239981,4060.857121396612,3743.8360310257503,3743.8360310257503,-751.4512780034456,-751.4512780034456,-751.4512780034456,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599275972095,-8.312599275972095,-8.312599275972095,-1220.134398043404,-1220.134398043404,-1220.134398043404,0.0,0.0,0.0,2992.3847530223047
725,2019-12-27,3744.903948378265,1949.8749822090606,4050.5198233678266,3744.903948378265,3744.903948378265,-789.8061128858131,-789.8061128858131,-789.8061128858131,476.99571931593067,476.99571931593067,476.99571931593067,-57.95159050516144,-57.95159050516144,-57.95159050516144,-1208.8502416965823,-1208.8502416965823,-1208.8502416965823,0.0,0.0,0.0,2955.097835492452
726,2019-12-28,3745.971878486468,2003.7443033340387,4051.323876503087,3745.971878486468,3745.971878486468,-753.4635108414969,-753.4635108414969,-753.4635108414969,476.99571931593067,476.99571931593067,476.99571931593067,-33.50050991347117,-33.50050991347117,-33.50050991347117,-1196.9587202439563,-1196.9587202439563,-1196.9587202439563,0.0,0.0,0.0,2992.5083676449713
727,2019-12-29,3747.0398085946713,2007.319206815753,4116.26662746879,3747.0398085946713,3747.0398085946713,-693.2689391120317,-693.2689391120317,-693.2689391120317,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363538734,13.971248363538734,13.971248363538734,-1184.235906791501,-1184.235906791501,-1184.235906791501,0.0,0.0,0.0,3053.7708694826397
728,2019-12-30,3748.107738702875,2081.5639626791603,4164.787312733371,3748.107738702875,3748.107738702875,-649.4778236167376,-649.4778236167376,-649.4778236167376,476.99571931593067,476.99571931593067,476.99571931593067,44.0214182658185,44.0214182658185,44.0214182658185,-1170.4949611984869,-1170.4949611984869,-1170.4949611984869,0.0,0.0,0.0,3098.6299150861373
729,2019-12-31,3749.1756688110777,2141.794347175479,4168.002838134323,3749.1756688110777,3749.1756688110777,-648.1993543063666,-648.1993543063666,-648.1993543063666,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172798116,30.398507172798116,30.398507172798116,-1155.5935807950952,-1155.5935807950952,-1155.5935807950952,0.0,0.0,0.0,3100.976314504711
730,2020-01-01,3750.243598919281,2055.702318772179,4144.934091062895,3750.243598919281,3750.243598919281,-651.0705316038066,-651.0705316038066,-651.0705316038066,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892422434,11.373525892422434,11.373525892422434,-1139.4397768121596,-1139.4397768121596,-1139.4397768121596,0.0,0.0,0.0,3099.1730673154743
731,2020-01-02,3751.311529027484,2042.0758377201505,4109.720903891044,3751.311529027484,3751.311529027484,-653.3126812986338,-653.3126812986338,-653.3126812986338,476.99571931593067,476.99571931593067,476.99571931593067,-8.31259927601784,-8.31259927601784,-8.31259927601784,-1121.9958013385467,-1121.9958013385467,-1121.9958013385467,0.0,0.0,0.0,3097.9988477288503
732,2020-01-03,3752.3794591356877,2062.482073241162,4082.5391107720898,3752.3794591356877,3752.3794591356877,-684.2359825207344,-684.2359825207344,-684.2359825207344,476.99571931593067,476.99571931593067,476.99571931593067,-57.95159050517811,-57.95159050517811,-57.95159050517811,-1103.2801113314868,-1103.2801113314868,-1103.2801113314868,0.0,0.0,0.0,3068.143476614953
733,2020-01-04,3753.4473892438905,2068.1533191310755,4176.694951560898,3753.4473892438905,3753.4473892438905,-639.8721117825276,-639.8721117825276,-639.8721117825276,476.99571931593067,476.99571931593067,476.99571931593067,-33.50050991362898,-33.50050991362898,-33.50050991362898,-1083.3673211848293,-1083.3673211848293,-1083.3673211848293,0.0,0.0,0.0,3113.575277461363
734,2020-01-05,3754.515319352094,2134.247642557536,4241.480818552291,3754.515319352094,3754.515319352094,-571.4191938957944,-571.4191938957944,-571.4191938957944,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363550211,13.971248363550211,13.971248363550211,-1062.3861615752753,-1062.3861615752753,-1062.3861615752753,0.0,0.0,0.0,3183.0961254563
735,2020-01-06,3755.5832494602973,2245.6635308203213,4269.22683522693,3755.5832494602973,3755.5832494602973,-519.4983900304103,-519.4983900304103,-519.4983900304103,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826580761,44.02141826580761,44.02141826580761,-1040.5155276121484,-1040.5155276121484,-1040.5155276121484,0.0,0.0,0.0,3236.084859429887
736,2020-01-07,3756.6511795685005,2097.6157656537853,4253.669076497051,3756.6511795685005,3756.6511795685005,-510.5845352035635,-510.5845352035635,-510.5845352035635,476.99571931593067,476.99571931593067,476.99571931593067,30.39850717281946,30.39850717281946,30.39850717281946,-1017.9787616923135,-1017.9787616923135,-1017.9787616923135,0.0,0.0,0.0,3246.066644364937
737,2020-01-08,3757.7191096767037,2272.6243301672857,4250.679039701298,3757.7191096767037,3757.7191096767037,-506.6671286916991,-506.6671286916991,-506.6671286916991,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892437272,11.373525892437272,11.373525892437272,-995.0363739000669,-995.0363739000669,-995.0363739000669,0.0,0.0,0.0,3251.051980985005
738,2020-01-09,3758.7870397849074,2164.4887009665294,4302.804979671482,3758.7870397849074,3758.7870397849074,-503.2943334513999,-503.2943334513999,-503.2943334513999,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276044011,-8.312599276044011,-8.312599276044011,-971.9774534912864,-971.9774534912864,-971.9774534912864,0.0,0.0,0.0,3255.4927063335076
739,2020-01-10,3759.85496989311,2163.494605647159,4225.258190235889,3759.85496989311,3759.85496989311,-530.065938560157,-530.065938560157,-530.065938560157,476.99571931593067,476.99571931593067,476.99571931593067,-57.9515905051062,-57.9515905051062,-57.9515905051062,-949.1100673709815,-949.1100673709815,-949.1100673709815,0.0,0.0,0.0,3229.789031332953
740,2020-01-11,3760.922900001314,2282.025776943325,4318.126717945329,3760.922900001314,3760.922900001314,-483.2557647540614,-483.2557647540614,-483.2557647540614,476.99571931593067,476.99571931593067,476.99571931593067,-33.5005099135807,-33.5005099135807,-33.5005099135807,-926.7509741564112,-926.7509741564112,-926.7509741564112,0.0,0.0,0.0,3277.667135247252
741,2020-01-12,3761.9908301095165,2305.1253716889905,4411.888665097627,3761.9908301095165,3761.9908301095165,-414.24803672676984,-414.24803672676984,-414.24803672676984,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363629227,13.971248363629227,13.971248363629227,-905.2150044063299,-905.2150044063299,-905.2150044063299,0.0,0.0,0.0,3347.7427933827466
742,2020-01-13,3763.05876021772,2338.735267559698,4395.343235772085,3763.05876021772,3763.05876021772,-363.7873305918416,-363.7873305918416,-363.7873305918416,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826583923,44.02141826583923,44.02141826583923,-884.8044681736114,-884.8044681736114,-884.8044681736114,0.0,0.0,0.0,3399.2714296258787
743,2020-01-14,3764.126690325923,2276.8759938467665,4458.5968766583255,3764.126690325923,3764.126690325923,-358.4047234035671,-358.4047234035671,-358.4047234035671,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172859922,30.398507172859922,30.398507172859922,-865.7989498923578,-865.7989498923578,-865.7989498923578,0.0,0.0,0.0,3405.721966922356
744,2020-01-15,3765.1946204341266,2369.266803803893,4553.8102712497,3765.1946204341266,3765.1946204341266,-360.0765925430831,-360.0765925430831,-360.0765925430831,476.99571931593067,476.99571931593067,476.99571931593067,11.37352589248302,11.37352589248302,11.37352589248302,-848.4458377514969,-848.4458377514969,-848.4458377514969,0.0,0.0,0.0,3405.1180278910433
745,2020-01-16,3766.26255054233,2349.511571400059,4381.678253282831,3766.26255054233,3766.26255054233,-364.26879052391274,-364.26879052391274,-364.26879052391274,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276070179,-8.312599276070179,-8.312599276070179,-832.9519105637731,-832.9519105637731,-832.9519105637731,0.0,0.0,0.0,3401.993760018417
746,2020-01-17,3767.330480650533,2374.4339067914866,4326.379989057721,3767.330480650533,3767.330480650533,-400.43214163849444,-400.43214163849444,-400.43214163849444,476.99571931593067,476.99571931593067,476.99571931593067,-57.951590505122184,-57.951590505122184,-57.951590505122184,-819.4762704493029,-819.4762704493029,-819.4762704493029,0.0,0.0,0.0,3366.8983390120384
747,2020-01-18,3768.398410758736,2329.122300994628,4428.122817220415,3768.398410758736,3768.398410758736,-364.62965612958266,-364.62965612958266,-364.62965612958266,476.99571931593067,476.99571931593067,476.99571931593067,-33.500509913569175,-33.500509913569175,-33.500509913569175,-808.1248655319441,-808.1248655319441,-808.1248655319441,0.0,0.0,0.0,3403.7687546291536
748,2020-01-19,3769.46634086694,2404.484637484225,4494.627231646014,3769.46634086694,3769.46634086694,-307.97982698940217,-307.97982698940217,-307.97982698940217,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363640695,13.971248363640695,13.971248363640695,-798.9467946689736,-798.9467946689736,-798.9467946689736,0.0,0.0,0.0,3461.4865138775376
749,2020-01-20,3770.5342709751426,2481.598590925248,4626.58662333758,3770.5342709751426,3770.5342709751426,-270.9153900901169,-270.9153900901169,-270.9153900901169,476.99571931593067,476.99571931593067,476.99571931593067,44.021418265785854,44.021418265785854,44.021418265785854,-791.9325276718334,-791.9325276718334,-791.9325276718334,0.0,0.0,0.0,3499.6188808850256
750,2020-01-21,3771.6022010833462,2478.133862766018,4560.5642661875145,3771.6022010833462,3771.6022010833462,-279.6198848768517,-279.6198848768517,-279.6198848768517,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172814803,30.398507172814803,30.398507172814803,-787.0141113655972,-787.0141113655972,-787.0141113655972,0.0,0.0,0.0,3491.9823162064945
751,2020-01-22,3772.670131191549,2506.1359239838725,4562.809093544244,3772.670131191549,3772.670131191549,-295.6981209939169,-295.6981209939169,-295.6981209939169,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892497852,11.373525892497852,11.373525892497852,-784.0673662023454,-784.0673662023454,-784.0673662023454,0.0,0.0,0.0,3476.9720101976322
752,2020-01-23,3773.7380612997526,2414.1268269467773,4569.974574412848,3773.7380612997526,3773.7380612997526,-314.23289202903413,-314.23289202903413,-314.23289202903413,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276096352,-8.312599276096352,-8.312599276096352,-782.9160120688684,-782.9160120688684,-782.9160120688684,0.0,0.0,0.0,3459.5051692707184
753,2020-01-24,3774.8059914079554,2362.60352132185,4470.6789773697055,3774.8059914079554,3774.8059914079554,-364.2934687222256,-364.2934687222256,-364.2934687222256,476.99571931593067,476.99571931593067,476.99571931593067,-57.95159050513752,-57.95159050513752,-57.95159050513752,-783.3375975330189,-783.3375975330189,-783.3375975330189,0.0,0.0,0.0,3410.51252268573
754,2020-01-25,3775.873921516159,2377.915680755716,4498.328415749252,3775.873921516159,3775.873921516159,-341.5758367235163,-341.5758367235163,-341.5758367235163,476.99571931593067,476.99571931593067,476.99571931593067,-33.5005099135209,-33.5005099135209,-33.5005099135209,-785.071046125926,-785.071046125926,-785.071046125926,0.0,0.0,0.0,3434.298084792643
755,2020-01-26,3776.9418516243622,2332.2408411414176,4593.5203967216385,3776.9418516243622,3776.9418516243622,-296.85861063844,-296.85861063844,-296.85861063844,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363479102,13.971248363479102,13.971248363479102,-787.8255783178498,-787.8255783178498,-787.8255783178498,0.0,0.0,0.0,3480.083240985922
756,2020-01-27,3778.0097817325654,2517.9914823365243,4567.608552124065,3778.0097817325654,3778.0097817325654,-270.2735828228646,-270.2735828228646,-270.2735828228646,476.99571931593067,476.99571931593067,476.99571931593067,44.021418265817466,44.021418265817466,44.021418265817466,-791.2907204046128,-791.2907204046128,-791.2907204046128,0.0,0.0,0.0,3507.7361989097008
757,2020-01-28,3779.0777118407686,2359.0339375835033,4457.949038553462,3779.0777118407686,3779.0777118407686,-287.7528466578159,-287.7528466578159,-287.7528466578159,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172812472,30.398507172812472,30.398507172812472,-795.1470731465589,-795.1470731465589,-795.1470731465589,0.0,0.0,0.0,3491.3248651829526
758,2020-01-29,3780.145641948972,2423.176932061775,4543.728165105337,3780.145641948972,3780.145641948972,-310.708239758643,-310.708239758643,-310.708239758643,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892443462,11.373525892443462,11.373525892443462,-799.0774849670172,-799.0774849670172,-799.0774849670172,0.0,0.0,0.0,3469.4374021903286
759,2020-01-30,3781.213572057175,2302.6841346447513,4529.966536722397,3781.213572057175,3781.213572057175,-334.0951377684568,-334.0951377684568,-334.0951377684568,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276142096,-8.312599276142096,-8.312599276142096,-802.7782578082454,-802.7782578082454,-802.7782578082454,0.0,0.0,0.0,3447.118434288718
760,2020-01-31,3782.281502883079,2399.728899778379,4476.246195264305,3782.281502883079,3782.281502883079,-386.92588013635475,-386.92588013635475,-386.92588013635475,476.99571931593067,476.99571931593067,476.99571931593067,-57.95159050506694,-57.95159050506694,-57.95159050506694,-805.9700089472184,-805.9700089472184,-805.9700089472184,0.0,0.0,0.0,3395.3556227467243
761,2020-02-01,3783.349433708983,2356.405826083693,4487.923889417173,3783.349433708983,3783.349433708983,-364.912610068745,-364.912610068745,-364.912610068745,476.99571931593067,476.99571931593067,476.99571931593067,-33.500509913472634,-33.500509913472634,-33.500509913472634,-808.4078194712031,-808.4078194712031,-808.4078194712031,0.0,0.0,0.0,3418.436823640238
762,2020-02-02,3784.417364534887,2460.529148661755,4485.6258012680955,3784.417364534887,3784.417364534887,-318.923351850392,-318.923351850392,-318.923351850392,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363524342,13.971248363524342,13.971248363524342,-809.890319529847,-809.890319529847,-809.890319529847,0.0,0.0,0.0,3465.494012684495
763,2020-02-03,3785.485295360791,2416.461345132084,4535.46146535284,3785.485295360791,3785.485295360791,-289.25025384686575,-289.25025384686575,-289.25025384686575,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826581324,44.02141826581324,44.02141826581324,-810.2673914286097,-810.2673914286097,-810.2673914286097,0.0,0.0,0.0,3496.2350415139254
764,2020-02-04,3786.5532261866947,2414.5294647699106,4501.236967431177,3786.5532261866947,3786.5532261866947,-302.05198671614505,-302.05198671614505,-302.05198671614505,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172810145,30.398507172810145,30.398507172810145,-809.446213204886,-809.446213204886,-809.446213204886,0.0,0.0,0.0,3484.5012394705495
765,2020-02-05,3787.621157012599,2397.776953179397,4455.948770784915,3787.621157012599,3787.621157012599,-319.0261711138432,-319.0261711138432,-319.0261711138432,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892458298,11.373525892458298,11.373525892458298,-807.3954163222322,-807.3954163222322,-807.3954163222322,0.0,0.0,0.0,3468.5949858987556
766,2020-02-06,3788.6890878385025,2448.6023642503037,4466.936110943339,3788.6890878385025,3788.6890878385025,-335.46406994555764,-335.46406994555764,-335.46406994555764,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599275980016,-8.312599275980016,-8.312599275980016,-804.1471899855084,-804.1471899855084,-804.1471899855084,0.0,0.0,0.0,3453.225017892945
767,2020-02-07,3789.7570186644066,2361.0168541960556,4413.005887097874,3789.7570186644066,3789.7570186644066,-380.7531007363557,-380.7531007363557,-380.7531007363557,476.99571931593067,476.99571931593067,476.99571931593067,-57.951590505082265,-57.951590505082265,-57.951590505082265,-799.7972295472041,-799.7972295472041,-799.7972295472041,0.0,0.0,0.0,3409.003917928051
768,2020-02-08,3790.8249494903102,2422.281170766925,4483.97434116238,3790.8249494903102,3790.8249494903102,-351.0072861243002,-351.0072861243002,-351.0072861243002,476.99571931593067,476.99571931593067,476.99571931593067,-33.50050991346111,-33.50050991346111,-33.50050991346111,-794.5024955267697,-794.5024955267697,-794.5024955267697,0.0,0.0,0.0,3439.81766336601
769,2020-02-09,3791.892880316214,2489.482618779865,4533.678210820848,3791.892880316214,3791.892880316214,-297.50985309857504,-297.50985309857504,-297.50985309857504,476.99571931593067,476.99571931593067,476.99571931593067,13.971248363569593,13.971248363569593,13.971248363569593,-788.4768207780753,-788.4768207780753,-788.4768207780753,0.0,0.0,0.0,3494.3830272176388
770,2020-02-10,3792.960811142118,2544.944087225878,4534.221281893648,3792.960811142118,3792.960811142118,-260.96733648146966,-260.96733648146966,-260.96733648146966,476.99571931593067,476.99571931593067,476.99571931593067,44.02141826584483,44.02141826584483,44.02141826584483,-781.9844740632451,-781.9844740632451,-781.9844740632451,0.0,0.0,0.0,3531.993474660648
771,2020-02-11,3794.028741968022,2478.9471843399383,4477.291547934077,3794.028741968022,3794.028741968022,-267.93763003171426,-267.93763003171426,-267.93763003171426,476.99571931593067,476.99571931593067,476.99571931593067,30.398507172874293,30.398507172874293,30.398507172874293,-775.3318565205193,-775.3318565205193,-775.3318565205193,0.0,0.0,0.0,3526.0911119363077
772,2020-02-12,3795.0966727939262,2480.6881613853607,4565.75924949246,3795.0966727939262,3795.0966727939262,-280.4883258224847,-280.4883258224847,-280.4883258224847,476.99571931593067,476.99571931593067,476.99571931593067,11.373525892473134,11.373525892473134,11.373525892473134,-768.8575710308885,-768.8575710308885,-768.8575710308885,0.0,0.0,0.0,3514.6083469714417
773,2020-02-13,3796.16460361983,2498.181636006171,4544.88714197298,3796.16460361983,3796.16460361983,-294.23804122252005,-294.23804122252005,-294.23804122252005,476.99571931593067,476.99571931593067,476.99571931593067,-8.312599276025765,-8.312599276025765,-8.312599276025765,-762.9211612624249,-762.9211612624249,-762.9211612624249,0.0,0.0,0.0,3501.9265623973097
