,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
337,2018-12-04,3823.099162146977,2148.2153571361105,5618.94166130733,3823.099162146977,3823.099162146977,0.0,0.0,0.0,0.0,0.0,0.0,3823.099162146977
338,2018-12-05,3824.1613907974297,2006.928270052936,5518.484815868856,3824.1613907974297,3824.1613907974297,0.0,0.0,0.0,0.0,0.0,0.0,3824.1613907974297
339,2018-12-06,3825.223619447882,2080.222122209156,5495.022681302599,3825.223619447882,3825.223619447882,0.0,0.0,0.0,0.0,0.0,0.0,3825.223619447882
340,2018-12-07,3826.285848098335,2200.912726061029,5540.205253042735,3826.285848098335,3826.285848098335,0.0,0.0,0.0,0.0,0.0,0.0,3826.285848098335
341,2018-12-08,3827.3480767487877,2094.268603949464,5599.1224742337545,3827.3480767487877,3827.3480767487877,0.0,0.0,0.0,0.0,0.0,0.0,3827.3480767487877
342,2018-12-09,3828.41030539924,2112.9699830006443,5654.407054809712,3828.41030539924,3828.41030539924,0.0,0.0,0.0,0.0,0.0,0.0,3828.41030539924
343,2018-12-10,3829.4725340496925,2161.7622889242157,5697.841205300325,3829.4725340496925,3829.4725340496925,0.0,0.0,0.0,0.0,0.0,0.0,3829.4725340496925
344,2018-12-11,3830.5347627001456,1983.722953129086,5689.748109394357,3830.5347627001456,3830.5347627001456,0.0,0.0,0.0,0.0,0.0,0.0,3830.5347627001456
345,2018-12-12,3831.5969913505983,2128.783807308982,5575.174641617211,3831.5969913505983,3831.5969913505983,0.0,0.0,0.0,0.0,0.0,0.0,3831.5969913505983
346,2018-12-13,3832.6592212928767,2110.5838685661415,5594.793285366866,3832.6592212928767,3832.6592212928767,0.0,0.0,0.0,0.0,0.0,0.0,3832.6592212928767
347,2018-12-14,3833.7214512351547,2111.839961919503,5639.391834696854,3833.7214512351547,3833.7214512351547,0.0,0.0,0.0,0.0,0.0,0.0,3833.7214512351547
348,2018-12-15,3834.7836811774328,2000.3008833544295,5530.877527726675,3834.7836811774328,3834.7836811774328,0.0,0.0,0.0,0.0,0.0,0.0,3834.7836811774328
349,2018-12-16,3835.8459111197108,2140.0839738984164,5596.548838437083,3835.8459111197108,3835.8459111197108,0.0,0.0,0.0,0.0,0.0,0.0,3835.8459111197108
350,2018-12-17,3836.908141061989,2104.748721279587,5551.205719501082,3836.908141061989,3836.908141061989,0.0,0.0,0.0,0.0,0.0,0.0,3836.908141061989
351,2018-12-18,3837.9703710042672,2023.9160222994399,5710.387572037108,3837.9703710042672,3837.9703710042672,0.0,0.0,0.0,0.0,0.0,0.0,3837.9703710042672
352,2018-12-19,3839.0326009465452,1986.2308762224757,5646.936057526928,3839.0326009465452,3839.0326009465452,0.0,0.0,0.0,0.0,0.0,0.0,3839.0326009465452
353,2018-12-20,3840.0948308888233,2137.151618176235,5558.582265643231,3840.0948308888233,3840.0948308888233,0.0,0.0,0.0,0.0,0.0,0.0,3840.0948308888233
354,2018-12-21,3841.1570608311017,2156.7806677254493,5575.430639575727,3841.1570608311017,3841.1570608311017,0.0,0.0,0.0,0.0,0.0,0.0,3841.1570608311017
355,2018-12-22,3842.2192907733797,2090.205381965048,5676.961596774386,3842.2192907733797,3842.2192907733797,0.0,0.0,0.0,0.0,0.0,0.0,3842.2192907733797
356,2018-12-23,3843.281520715658,2250.901097078437,5656.447652135076,3843.281520715658,3843.281520715658,0.0,0.0,0.0,0.0,0.0,0.0,3843.281520715658
357,2018-12-24,3844.3437506579367,1939.018426952331,5615.962288561492,3844.3437506579367,3844.3437506579367,0.0,0.0,0.0,0.0,0.0,0.0,3844.3437506579367
358,2018-12-25,3845.4059806002147,1957.1860147564005,5527.875899453627,3845.4059806002147,3845.4059806002147,0.0,0.0,0.0,0.0,0.0,0.0,3845.4059806002147
359,2018-12-26,3846.4682105424927,2158.0995689872802,5626.630086279855,3846.4682105424927,3846.4682105424927,0.0,0.0,0.0,0.0,0.0,0.0,3846.4682105424927
360,2018-12-27,3847.5304404847707,2116.098869525043,5643.807798345425,3847.5304404847707,3847.5304404847707,0.0,0.0,0.0,0.0,0.0,0.0,3847.5304404847707
361,2018-12-28,3848.592670427049,2080.2281049862427,5611.077670095957,3848.592670427049,3848.592670427049,0.0,0.0,0.0,0.0,0.0,0.0,3848.592670427049
362,2018-12-29,3849.654900369327,2203.5730356286645,5625.916600857396,3849.654900369327,3849.654900369327,0.0,0.0,0.0,0.0,0.0,0.0,3849.654900369327
363,2018-12-30,3850.717130311605,2085.3624976484243,5445.845199538052,3850.717130311605,3850.717130311605,0.0,0.0,0.0,0.0,0.0,0.0,3850.717130311605
364,2018-12-31,3851.779360253883,2079.5919931909893,5562.2767183926435,3851.779360253883,3851.779360253883,0.0,0.0,0.0,0.0,0.0,0.0,3851.779360253883
365,2019-01-01,3852.8415901961616,2169.6345846955664,5512.167802707902,3852.8415901961616,3852.8415901961616,0.0,0.0,0.0,0.0,0.0,0.0,3852.8415901961616
366,2019-01-02,3853.9038201384396,2082.8667619539283,5550.129701159534,3853.9038201384396,3853.9038201384396,0.0,0.0,0.0,0.0,0.0,0.0,3853.9038201384396
367,2019-01-03,3854.9660500807177,2177.683965242561,5646.388100780699,3854.9660500807177,3854.9660500807177,0.0,0.0,0.0,0.0,0.0,0.0,3854.9660500807177
368,2019-01-04,3856.0282800229966,2159.419465477378,5636.609856318096,3856.0282800229966,3856.0282800229966,0.0,0.0,0.0,0.0,0.0,0.0,3856.0282800229966
369,2019-01-05,3857.0905099652746,2133.015838672717,5637.563937935835,3857.0905099652746,3857.0905099652746,0.0,0.0,0.0,0.0,0.0,0.0,3857.0905099652746
370,2019-01-06,3858.1527399075526,2188.9009502664658,5687.404241581732,3858.1527399075526,3858.1527399075526,0.0,0.0,0.0,0.0,0.0,0.0,3858.1527399075526
371,2019-01-07,3859.214969849831,2056.6822751584778,5624.868668153699,3859.214969849831,3859.214969849831,0.0,0.0,0.0,0.0,0.0,0.0,3859.214969849831
372,2019-01-08,3860.277199792109,1926.5683547563196,5600.956566810927,3860.277199792109,3860.277199792109,0.0,0.0,0.0,0.0,0.0,0.0,3860.277199792109
373,2019-01-09,3861.339429734387,2127.8430537994773,5594.072408608104,3861.339429734387,3861.339429734387,0.0,0.0,0.0,0.0,0.0,0.0,3861.339429734387
374,2019-01-10,3862.4016596766655,2212.4001256587903,5553.2870177056875,3862.4016596766655,3862.4016596766655,0.0,0.0,0.0,0.0,0.0,0.0,3862.4016596766655
375,2019-01-11,3863.4638896189435,2081.422925636836,5584.188590253029,3863.4638896189435,3863.4638896189435,0.0,0.0,0.0,0.0,0.0,0.0,3863.4638896189435
376,2019-01-12,3864.5261195612215,2163.8854582040035,5642.086469929207,3864.5261195612215,3864.5261195612215,0.0,0.0,0.0,0.0,0.0,0.0,3864.5261195612215
377,2019-01-13,3865.5883495034996,2117.5271711113173,5556.278283192218,3865.5883495034996,3865.5883495034996,0.0,0.0,0.0,0.0,0.0,0.0,3865.5883495034996
378,2019-01-14,3866.650579445778,2129.121084392512,5732.449447543437,3866.650579445778,3866.650579445778,0.0,0.0,0.0,0.0,0.0,0.0,3866.650579445778
379,2019-01-15,3867.712809388056,2108.9964112720836,5639.791583213037,3867.712809388056,3867.712809388056,0.0,0.0,0.0,0.0,0.0,0.0,3867.712809388056
380,2019-01-16,3868.775039330335,2232.0014772808345,5712.0846762184365,3868.775039330335,3868.775039330335,0.0,0.0,0.0,0.0,0.0,0.0,3868.775039330335
381,2019-01-17,3869.837296935934,2046.7149694816903,5703.985297052164,3869.837296935934,3869.837296935934,0.0,0.0,0.0,0.0,0.0,0.0,3869.837296935934
382,2019-01-18,3870.899554541533,2151.582531073768,5613.417453510932,3870.899554541533,3870.899554541533,0.0,0.0,0.0,0.0,0.0,0.0,3870.899554541533
383,2019-01-19,3871.961812147132,2055.4168955525233,5587.7609373982505,3871.961812147132,3871.961812147132,0.0,0.0,0.0,0.0,0.0,0.0,3871.961812147132
384,2019-01-20,3873.024069752731,2048.632316263912,5659.848627204083,3873.024069752731,3873.024069752731,0.0,0.0,0.0,0.0,0.0,0.0,3873.024069752731
385,2019-01-21,3874.0863273583304,2080.0491707709157,5581.575401132289,3874.0863273583304,3874.0863273583304,0.0,0.0,0.0,0.0,0.0,0.0,3874.0863273583304
386,2019-01-22,3875.1485849639294,2042.951510940628,5692.130577461703,3875.1485849639294,3875.1485849639294,0.0,0.0,0.0,0.0,0.0,0.0,3875.1485849639294
387,2019-01-23,3876.2108425695283,2081.9186012371374,5700.9749201391905,3876.2108425695283,3876.2108425695283,0.0,0.0,0.0,0.0,0.0,0.0,3876.2108425695283
388,2019-01-24,3877.2731001751276,2157.178693403909,5785.794935519443,3877.2731001751276,3877.2731001751276,0.0,0.0,0.0,0.0,0.0,0.0,3877.2731001751276
389,2019-01-25,3878.3353577807266,2088.874823739966,5659.061093844558,3878.3353577807266,3878.3353577807266,0.0,0.0,0.0,0.0,0.0,0.0,3878.3353577807266
390,2019-01-26,3879.397615386326,2124.138880869025,5602.0170149956475,3879.397615386326,3879.397615386326,0.0,0.0,0.0,0.0,0.0,0.0,3879.397615386326
391,2019-01-27,3880.459872991925,2137.3527449301573,5691.239843917235,3880.459872991925,3880.459872991925,0.0,0.0,0.0,0.0,0.0,0.0,3880.459872991925
392,2019-01-28,3881.5221305975238,2158.450760776513,5664.271848930363,3881.5221305975238,3881.5221305975238,0.0,0.0,0.0,0.0,0.0,0.0,3881.5221305975238
393,2019-01-29,3882.5843882031236,2188.6686933780684,5543.614709165663,3882.5843882031236,3882.5843882031236,0.0,0.0,0.0,0.0,0.0,0.0,3882.5843882031236
394,2019-01-30,3883.6466458087225,2106.6103699965165,5552.795134765455,3883.6466458087225,3883.6466458087225,0.0,0.0,0.0,0.0,0.0,0.0,3883.6466458087225
395,2019-01-31,3884.708903414322,2087.2611679995184,5699.023784879575,3884.708903414322,3884.708903414322,0.0,0.0,0.0,0.0,0.0,0.0,3884.708903414322
396,2019-02-01,3885.771161019921,2273.6780277260746,5746.622171589203,3885.771161019921,3885.771161019921,0.0,0.0,0.0,0.0,0.0,0.0,3885.771161019921
397,2019-02-02,3886.8334186255197,2186.0000541869417,5645.800419498604,3886.8334186255197,3886.8334186255197,0.0,0.0,0.0,0.0,0.0,0.0,3886.8334186255197
398,2019-02-03,3887.895676231119,2172.6038015389845,5649.076438773367,3887.895676231119,3887.895676231119,0.0,0.0,0.0,0.0,0.0,0.0,3887.895676231119
399,2019-02-04,3888.957933836718,2110.4469566463963,5584.861795042556,3888.957933836718,3888.957933836718,0.0,0.0,0.0,0.0,0.0,0.0,3888.957933836718
400,2019-02-05,3890.0201914423174,2077.572562137191,5572.120952184976,3890.0201914423174,3890.0201914423174,0.0,0.0,0.0,0.0,0.0,0.0,3890.0201914423174
401,2019-02-06,3891.0824490479163,1982.856778655483,5487.772986190772,3891.0824490479163,3891.0824490479163,0.0,0.0,0.0,0.0,0.0,0.0,3891.0824490479163
402,2019-02-07,3892.144706653515,2262.1807871758083,5680.4514491282225,3892.144706653515,3892.144706653515,0.0,0.0,0.0,0.0,0.0,0.0,3892.144706653515
403,2019-02-08,3893.2069642591146,2119.7627096951906,5547.425865865627,3893.2069642591146,3893.2069642591146,0.0,0.0,0.0,0.0,0.0,0.0,3893.2069642591146
404,2019-02-09,3894.2692218647135,2073.651116486968,5657.398281197283,3894.2692218647135,3894.2692218647135,0.0,0.0,0.0,0.0,0.0,0.0,3894.2692218647135
405,2019-02-10,3895.3314794703124,2185.831220363502,5646.149608569456,3895.3314794703124,3895.3314794703124,0.0,0.0,0.0,0.0,0.0,0.0,3895.3314794703124
406,2019-02-11,3896.393737075912,2198.012235021155,5633.755427479453,3896.393737075912,3896.393737075912,0.0,0.0,0.0,0.0,0.0,0.0,3896.393737075912
407,2019-02-12,3897.455994681511,2168.465382610776,5582.772272241877,3897.455994681511,3897.455994681511,0.0,0.0,0.0,0.0,0.0,0.0,3897.455994681511
408,2019-02-13,3898.5182522871105,2014.7974598092546,5632.894961388823,3898.5182522871105,3898.5182522871105,0.0,0.0,0.0,0.0,0.0,0.0,3898.5182522871105
409,2019-02-14,3899.5805098927094,2058.3668030751883,5775.7914777130645,3899.5805098927094,3899.5805098927094,0.0,0.0,0.0,0.0,0.0,0.0,3899.5805098927094
410,2019-02-15,3900.6427674983083,2139.643029350595,5715.160542557896,3900.6427674983083,3900.6427674983083,0.0,0.0,0.0,0.0,0.0,0.0,3900.6427674983083
411,2019-02-16,3901.7050251039077,2140.653163350383,5578.692461261662,3901.7050251039077,3901.7050251039077,0.0,0.0,0.0,0.0,0.0,0.0,3901.7050251039077
412,2019-02-17,3902.7672827095066,2075.609526169264,5547.909782297365,3902.7672827095066,3902.7672827095066,0.0,0.0,0.0,0.0,0.0,0.0,3902.7672827095066
413,2019-02-18,3903.829540315106,2090.6591363939588,5685.839653825318,3903.829540315106,3903.829540315106,0.0,0.0,0.0,0.0,0.0,0.0,3903.829540315106
414,2019-02-19,3904.8917979207054,2114.345685039186,5603.834240346112,3904.8917979207054,3904.8917979207054,0.0,0.0,0.0,0.0,0.0,0.0,3904.8917979207054
415,2019-02-20,3905.95408054086,2191.5699323321296,5787.49390167443,3905.95408054086,3905.95408054086,0.0,0.0,0.0,0.0,0.0,0.0,3905.95408054086
416,2019-02-21,3907.0163631610153,2074.203751328092,5592.285184359999,3907.0163631610153,3907.0163631610153,0.0,0.0,0.0,0.0,0.0,0.0,3907.0163631610153
417,2019-02-22,3908.0786457811696,2027.4165662297944,5623.718053765799,3908.0786457811696,3908.0786457811696,0.0,0.0,0.0,0.0,0.0,0.0,3908.0786457811696
418,2019-02-23,3909.1409284013243,2115.997233167264,5752.402195563808,3909.1409284013243,3909.1409284013243,0.0,0.0,0.0,0.0,0.0,0.0,3909.1409284013243
419,2019-02-24,3910.203211021479,2171.061103229829,5712.27598599495,3910.203211021479,3910.203211021479,0.0,0.0,0.0,0.0,0.0,0.0,3910.203211021479
420,2019-02-25,3911.265493641634,2208.41525448219,5600.993937254978,3911.265493641634,3911.265493641634,0.0,0.0,0.0,0.0,0.0,0.0,3911.265493641634
421,2019-02-26,3912.3277762617886,1992.095217107492,5460.075972611223,3912.3277762617886,3912.3277762617886,0.0,0.0,0.0,0.0,0.0,0.0,3912.3277762617886
422,2019-02-27,3913.390058881944,2172.1627176831976,5579.3831028310815,3913.390058881944,3913.390058881944,0.0,0.0,0.0,0.0,0.0,0.0,3913.390058881944
423,2019-02-28,3914.4523415020985,2220.008718535501,5582.38451978732,3914.4523415020985,3914.4523415020985,0.0,0.0,0.0,0.0,0.0,0.0,3914.4523415020985
424,2019-03-01,3915.5146241222533,2073.728230921444,5661.036336423741,3915.5146241222533,3915.5146241222533,0.0,0.0,0.0,0.0,0.0,0.0,3915.5146241222533
425,2019-03-02,3916.576906742408,2146.9166666570127,5543.131690565274,3916.576906742408,3916.576906742408,0.0,0.0,0.0,0.0,0.0,0.0,3916.576906742408
426,2019-03-03,3917.639189362563,2260.2024799186274,5741.616931669044,3917.639189362563,3917.639189362563,0.0,0.0,0.0,0.0,0.0,0.0,3917.639189362563
427,2019-03-04,3918.7014719827175,2282.7076224117545,5663.760863212264,3918.7014719827175,3918.7014719827175,0.0,0.0,0.0,0.0,0.0,0.0,3918.7014719827175
428,2019-03-05,3919.7637546028727,2126.7985129699805,5628.364647384354,3919.7637546028727,3919.7637546028727,0.0,0.0,0.0,0.0,0.0,0.0,3919.7637546028727
429,2019-03-06,3920.8260372230275,2176.689525669458,5642.803665382359,3920.8260372230275,3920.8260372230275,0.0,0.0,0.0,0.0,0.0,0.0,3920.8260372230275
430,2019-03-07,3921.888319843182,2268.27137148931,5672.540987844314,3921.888319843182,3921.888319843182,0.0,0.0,0.0,0.0,0.0,0.0,3921.888319843182
431,2019-03-08,3922.950602463337,2124.8856798758043,5729.854652685719,3922.950602463337,3922.950602463337,0.0,0.0,0.0,0.0,0.0,0.0,3922.950602463337
432,2019-03-09,3924.0128850834917,2207.664827157406,5733.451205307838,3924.0128850834917,3924.0128850834917,0.0,0.0,0.0,0.0,0.0,0.0,3924.0128850834917
433,2019-03-10,3925.075167703646,2194.2317742635946,5719.16649787595,3925.075167703646,3925.075167703646,0.0,0.0,0.0,0.0,0.0,0.0,3925.075167703646
434,2019-03-11,3926.137450323801,2125.859124789327,5636.254075416308,3926.137450323801,3926.137450323801,0.0,0.0,0.0,0.0,0.0,0.0,3926.137450323801
435,2019-03-12,3927.199732943956,2049.285969306025,5704.585333065751,3927.199732943956,3927.199732943956,0.0,0.0,0.0,0.0,0.0,0.0,3927.199732943956
436,2019-03-13,3928.2620155641107,2166.0227379956,5814.778621678405,3928.2620155641107,3928.2620155641107,0.0,0.0,0.0,0.0,0.0,0.0,3928.2620155641107
437,2019-03-14,3929.3242981842654,2217.7669327974622,5593.722262418871,3929.3242981842654,3929.3242981842654,0.0,0.0,0.0,0.0,0.0,0.0,3929.3242981842654
438,2019-03-15,3930.38658080442,2196.8938680484125,5655.9827061923925,3930.38658080442,3930.38658080442,0.0,0.0,0.0,0.0,0.0,0.0,3930.38658080442
439,2019-03-16,3931.448863424575,2134.1634479808295,5754.755439284061,3931.448863424575,3931.448863424575,0.0,0.0,0.0,0.0,0.0,0.0,3931.448863424575
440,2019-03-17,3932.51114604473,2167.3195241508547,5649.579650496313,3932.51114604473,3932.51114604473,0.0,0.0,0.0,0.0,0.0,0.0,3932.51114604473
441,2019-03-18,3933.573428664885,2155.9743284748865,5797.359444145871,3933.573428664885,3933.573428664885,0.0,0.0,0.0,0.0,0.0,0.0,3933.573428664885
442,2019-03-19,3934.6357112850396,2143.144979873398,5584.117137011268,3934.6357112850396,3934.6357112850396,0.0,0.0,0.0,0.0,0.0,0.0,3934.6357112850396
443,2019-03-20,3935.6979939051944,2203.0059055638653,5728.719140049429,3935.6979939051944,3935.6979939051944,0.0,0.0,0.0,0.0,0.0,0.0,3935.6979939051944
444,2019-03-21,3936.760276525349,2057.1976663449923,5781.9418510753685,3936.760276525349,3936.760276525349,0.0,0.0,0.0,0.0,0.0,0.0,3936.760276525349
445,2019-03-22,3937.822559145504,2160.1553749394916,5771.218203011508,3937.822559145504,3937.822559145504,0.0,0.0,0.0,0.0,0.0,0.0,3937.822559145504
446,2019-03-23,3938.884841765659,2174.909235030972,5744.325494642406,3938.884841765659,3938.884841765659,0.0,0.0,0.0,0.0,0.0,0.0,3938.884841765659
447,2019-03-24,3939.947124385814,2135.3302231927655,5717.6378177097695,3939.947124385814,3939.947124385814,0.0,0.0,0.0,0.0,0.0,0.0,3939.947124385814
448,2019-03-25,3941.0094070059686,2149.2629549716894,5772.660998562029,3941.0094070059686,3941.0094070059686,0.0,0.0,0.0,0.0,0.0,0.0,3941.0094070059686
449,2019-03-26,3942.071689626123,2147.5544752847286,5755.122200242546,3942.071689626123,3942.071689626123,0.0,0.0,0.0,0.0,0.0,0.0,3942.071689626123
450,2019-03-27,3943.1339770433124,2188.72658147228,5722.694393988795,3943.1339770433124,3943.1339770433124,0.0,0.0,0.0,0.0,0.0,0.0,3943.1339770433124
451,2019-03-28,3944.196264460502,2282.8024818428466,5770.770517085279,3944.196264460502,3944.196264460502,0.0,0.0,0.0,0.0,0.0,0.0,3944.196264460502
452,2019-03-29,3945.258551877691,2203.5154888220313,5585.7267816742715,3945.258551877691,3945.258551877691,0.0,0.0,0.0,0.0,0.0,0.0,3945.258551877691
453,2019-03-30,3946.3208392948804,2176.802424283898,5706.405702719897,3946.3208392948804,3946.3208392948804,0.0,0.0,0.0,0.0,0.0,0.0,3946.3208392948804
454,2019-03-31,3947.38312671207,2189.4603734978264,5735.115972501776,3947.38312671207,3947.38312671207,0.0,0.0,0.0,0.0,0.0,0.0,3947.38312671207
455,2019-04-01,3948.445414129259,2257.699528423179,5795.439657767699,3948.445414129259,3948.445414129259,0.0,0.0,0.0,0.0,0.0,0.0,3948.445414129259
456,2019-04-02,3949.5077015464485,2089.5265824970975,5719.278707605005,3949.5077015464485,3949.5077015464485,0.0,0.0,0.0,0.0,0.0,0.0,3949.5077015464485
457,2019-04-03,3950.569988963638,2237.812889637249,5688.832206297008,3950.569988963638,3950.569988963638,0.0,0.0,0.0,0.0,0.0,0.0,3950.569988963638
458,2019-04-04,3951.6322763808275,2273.2800217441363,5652.538226445295,3951.6322763808275,3951.6322763808275,0.0,0.0,0.0,0.0,0.0,0.0,3951.6322763808275
459,2019-04-05,3952.6945637980166,2218.771230342981,5657.412284984773,3952.6945637980166,3952.6945637980166,0.0,0.0,0.0,0.0,0.0,0.0,3952.6945637980166
460,2019-04-06,3953.756851215206,2345.3187297572144,5704.615114052161,3953.756851215206,3953.756851215206,0.0,0.0,0.0,0.0,0.0,0.0,3953.756851215206
461,2019-04-07,3954.8191386323956,2219.71969988612,5850.072731649314,3954.8191386323956,3954.8191386323956,0.0,0.0,0.0,0.0,0.0,0.0,3954.8191386323956
462,2019-04-08,3955.8814260495847,2157.725289112437,5756.887638349488,3955.8814260495847,3955.8814260495847,0.0,0.0,0.0,0.0,0.0,0.0,3955.8814260495847
463,2019-04-09,3956.943713466774,2197.2941433308365,5811.102654340271,3956.943713466774,3956.943713466774,0.0,0.0,0.0,0.0,0.0,0.0,3956.943713466774
464,2019-04-10,3958.0060008839637,2182.45295965462,5728.2000744181605,3958.0060008839637,3958.0060008839637,0.0,0.0,0.0,0.0,0.0,0.0,3958.0060008839637
465,2019-04-11,3959.0682883011527,2285.118378563932,5657.4865389854585,3959.0682883011527,3959.0682883011527,0.0,0.0,0.0,0.0,0.0,0.0,3959.0682883011527
466,2019-04-12,3960.1305757183422,2234.653568630029,5750.702657204221,3960.1305757183422,3960.1305757183422,0.0,0.0,0.0,0.0,0.0,0.0,3960.1305757183422
467,2019-04-13,3961.1928631355313,2090.994082387068,5708.7066637517455,3961.1928631355313,3961.1928631355313,0.0,0.0,0.0,0.0,0.0,0.0,3961.1928631355313
468,2019-04-14,3962.255150552721,2239.170222635558,5740.578685534431,3962.255150552721,3962.255150552721,0.0,0.0,0.0,0.0,0.0,0.0,3962.255150552721
469,2019-04-15,3963.31743796991,2145.002063505745,5763.557820538011,3963.31743796991,3963.31743796991,0.0,0.0,0.0,0.0,0.0,0.0,3963.31743796991
470,2019-04-16,3964.3797253870994,2277.881245582858,5762.01195233004,3964.3797253870994,3964.3797253870994,0.0,0.0,0.0,0.0,0.0,0.0,3964.3797253870994
471,2019-04-17,3965.442012804289,2200.3277890523073,5676.311843387774,3965.442012804289,3965.442012804289,0.0,0.0,0.0,0.0,0.0,0.0,3965.442012804289
472,2019-04-18,3966.504300221478,2087.015705289988,5754.467474486141,3966.504300221478,3966.504300221478,0.0,0.0,0.0,0.0,0.0,0.0,3966.504300221478
473,2019-04-19,3967.5665876386674,2246.420013828479,5868.340890334068,3967.5665876386674,3967.5665876386674,0.0,0.0,0.0,0.0,0.0,0.0,3967.5665876386674
474,2019-04-20,3968.628875055857,2142.099047525918,5597.143617709439,3968.628875055857,3968.628875055857,0.0,0.0,0.0,0.0,0.0,0.0,3968.628875055857
475,2019-04-21,3969.6911624730465,2247.2968127845747,5682.606707706299,3969.6911624730465,3969.6911624730465,0.0,0.0,0.0,0.0,0.0,0.0,3969.6911624730465
476,2019-04-22,3970.7534498902355,2235.7475174873834,5838.937300079253,3970.7534498902355,3970.7534498902355,0.0,0.0,0.0,0.0,0.0,0.0,3970.7534498902355
477,2019-04-23,3971.815737307425,2095.0003314868345,5509.2090999490065,3971.815737307425,3971.815737307425,0.0,0.0,0.0,0.0,0.0,0.0,3971.815737307425
478,2019-04-24,3972.8780247246145,2349.1326783155587,5737.997541094744,3972.8780247246145,3972.8780247246145,0.0,0.0,0.0,0.0,0.0,0.0,3972.8780247246145
479,2019-04-25,3973.9403121418036,2227.7707773341035,5842.102942584861,3973.9403121418036,3973.9403121418036,0.0,0.0,0.0,0.0,0.0,0.0,3973.9403121418036
480,2019-04-26,3975.002599558993,2293.50233374247,5808.901682778368,3975.002599558993,3975.002599558993,0.0,0.0,0.0,0.0,0.0,0.0,3975.002599558993
481,2019-04-27,3976.0648869761826,2257.034926189474,5640.807097933724,3976.0648869761826,3976.0648869761826,0.0,0.0,0.0,0.0,0.0,0.0,3976.0648869761826
482,2019-04-28,3977.127174393372,2224.3703768566907,5690.063454639403,3977.127174393372,3977.127174393372,0.0,0.0,0.0,0.0,0.0,0.0,3977.127174393372
483,2019-04-29,3978.189461810561,2188.770779021848,5598.070126812721,3978.189461810561,3978.189461810561,0.0,0.0,0.0,0.0,0.0,0.0,3978.189461810561
484,2019-04-30,3979.2517492606817,2304.2299683984575,5932.188985201291,3979.2517492606817,3979.2517492606817,0.0,0.0,0.0,0.0,0.0,0.0,3979.2517492606817
485,2019-05-01,3980.3140367108017,2154.2461429734703,5822.6668088833285,3980.3140367108017,3980.3140367108017,0.0,0.0,0.0,0.0,0.0,0.0,3980.3140367108017
486,2019-05-02,3981.3763241609213,2247.971327972207,5736.383239368018,3981.3763241609213,3981.3763241609213,0.0,0.0,0.0,0.0,0.0,0.0,3981.3763241609213
487,2019-05-03,3982.4386116110422,2078.9482032475003,5798.572891097753,3982.4386116110422,3982.4386116110422,0.0,0.0,0.0,0.0,0.0,0.0,3982.4386116110422
488,2019-05-04,3983.500899061162,2178.0320326701785,5764.645788312757,3983.500899061162,3983.500899061162,0.0,0.0,0.0,0.0,0.0,0.0,3983.500899061162
489,2019-05-05,3984.5631865112823,2125.872491459947,5712.557010323229,3984.5631865112823,3984.5631865112823,0.0,0.0,0.0,0.0,0.0,0.0,3984.5631865112823
490,2019-05-06,3985.6254739614023,2259.8536655887306,5614.25961495224,3985.6254739614023,3985.6254739614023,0.0,0.0,0.0,0.0,0.0,0.0,3985.6254739614023
491,2019-05-07,3986.687761411523,2280.479225945613,5784.119071557015,3986.687761411523,3986.687761411523,0.0,0.0,0.0,0.0,0.0,0.0,3986.687761411523
492,2019-05-08,3987.7500488616424,2212.797686190849,5649.151456257147,3987.7500488616424,3987.7500488616424,0.0,0.0,0.0,0.0,0.0,0.0,3987.7500488616424
493,2019-05-09,3988.812336311763,2393.8481826953825,5729.211785804841,3988.812336311763,3988.812336311763,0.0,0.0,0.0,0.0,0.0,0.0,3988.812336311763
494,2019-05-10,3989.874623761883,2133.06811911316,5823.326855236792,3989.874623761883,3989.874623761883,0.0,0.0,0.0,0.0,0.0,0.0,3989.874623761883
495,2019-05-11,3990.936911212003,2174.2712354798005,5761.79422450542,3990.936911212003,3990.936911212003,0.0,0.0,0.0,0.0,0.0,0.0,3990.936911212003
496,2019-05-12,3991.9991986621235,2262.5493053988084,5618.940499508102,3991.9991986621235,3991.9991986621235,0.0,0.0,0.0,0.0,0.0,0.0,3991.9991986621235
497,2019-05-13,3993.0614861122435,2345.6442059259093,5788.48677027011,3993.0614861122435,3993.0614861122435,0.0,0.0,0.0,0.0,0.0,0.0,3993.0614861122435
498,2019-05-14,3994.1237735623636,2146.5576467302776,5662.08410927303,3994.1237735623636,3994.1237735623636,0.0,0.0,0.0,0.0,0.0,0.0,3994.1237735623636
499,2019-05-15,3995.1860610124836,2277.594224845518,5696.33608727849,3995.1860610124836,3995.1860610124836,0.0,0.0,0.0,0.0,0.0,0.0,3995.1860610124836
500,2019-05-16,3996.248348462604,2252.240012483571,5753.412796289164,3996.248348462604,3996.248348462604,0.0,0.0,0.0,0.0,0.0,0.0,3996.248348462604
501,2019-05-17,3997.310635912724,2182.5269843365395,5678.0743293030655,3997.310635912724,3997.310635912724,0.0,0.0,0.0,0.0,0.0,0.0,3997.310635912724
